Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
Treatment and compensation in the event of health damage,Your health injury will not be a subject to compensation by the sponsor if:,,,yes,yes,"Your health injury will not be a subject to compensation by the sponsor if:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Treatment and compensation in the event of health damage,"Bullet- There is no direct causal relationship with the study (e.g., you were hit by a car on the way from/to the hospital).",,,yes,yes,"Bullet- There is no direct causal relationship with the study (e.g., you were hit by a car on the way from/to the hospital).
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Treatment and compensation in the event of health damage,Bullet- The causal relationship with the study drug is ruled out.,,,yes,yes,"Bullet- The causal relationship with the study drug is ruled out.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Treatment and compensation in the event of health damage,Bullet- The medical institution is responsible for your health injury.,,,yes,yes,"Bullet- The medical institution is responsible for your health injury.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Treatment and compensation in the event of health damage,Bullet- You did not respond to the study drug.; or,,,yes,yes,"Bullet- You did not respond to the study drug.; or
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Treatment and compensation in the event of health damage,"Bullet- Your health injury occurred intentionally or by negligence on your part (e.g., you made a false report, you did not follow your study doctorÃ¢ÂÂs instructions)",,,yes,yes,"Bullet- Your health injury occurred intentionally or by negligence on your part (e.g., you made a false report, you did not follow your study doctorÃ¢ÂÂs instructions)
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Treatment and compensation in the event of health damage,You can receive treatment of your health injury caused by the study in the same manner as treatment of usual disease.,,,yes,yes,"You can receive treatment of your health injury caused by the study in the same manner as treatment of usual disease.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Treatment and compensation in the event of health damage,"Please refer to the material on compensation system which is given to you separately for the scope and contents of compensation. If you need a more detailed explanation about compensation, please contact the study doctor or the consultation help desk listed in Ã¢ÂÂ11. How to contact the study doctorÃ¢ÂÂ of this Information Sheet and Informed Consent Form.",,,yes,yes,"Please refer to the material on compensation system which is given to you separately for the scope and contents of compensation. If you need a more detailed explanation about compensation, please contact the study doctor or the consultation help desk listed in Ã¢ÂÂ11. How to contact the study doctorÃ¢ÂÂ of this Information Sheet and Informed Consent Form.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,"Bullet- If you or your representative(s) have any questions regarding this study or in case of study-related injuries, you should contact your study doctor or study coordinator listed below.",,,yes,yes,"Bullet- If you or your representative(s) have any questions regarding this study or in case of study-related injuries, you should contact your study doctor or study coordinator listed below.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,[Study Doctor],,,yes,yes,"[Study Doctor]
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,"Name of the Investigator: Hiroshi Aikata	Title: Associate Professor",,,yes,yes,"Name of the Investigator: Hiroshi Aikata	Title: Associate Professor
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,"Name of the Study Doctor:	Title:	 Weekdays/Daytime (8:30 a.m. to 5:00 p.m.)",,,yes,yes,"Name of the Study Doctor:	Title:	 Weekdays/Daytime (8:30 a.m. to 5:00 p.m.)
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,Telephone: 082-257-5465 (Outpatient for Department of Gastroenterology and Metabolism) Weekends/Nighttime,,,yes,yes,"Telephone: 082-257-5465 (Outpatient for Department of Gastroenterology and Metabolism) Weekends/Nighttime
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,Telephone: 082-257-5506 (8th Floor West Ward for Department of Gastroenterology and Metabolism),,,yes,yes,"Telephone: 082-257-5506 (8th Floor West Ward for Department of Gastroenterology and Metabolism)
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,[Study Coordinator],,,yes,yes,"[Study Coordinator]
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,"Name of the Study Coordinator:	(EP-SOGO Co., Ltd.) Weekdays/Daytime (excluding Weekends/Holidays) 8:30 a.m. to 5:00 p.m.",,,yes,yes,"Name of the Study Coordinator:	(EP-SOGO Co., Ltd.) Weekdays/Daytime (excluding Weekends/Holidays) 8:30 a.m. to 5:00 p.m.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,Telephone:,,,yes,yes,"Telephone:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,[Complaints and Consultation Help Desk],,,yes,yes,"[Complaints and Consultation Help Desk]
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,Hiroshima University Hospital has the following Complaints and Consultation Help Desk.,,,yes,yes,"Hiroshima University Hospital has the following Complaints and Consultation Help Desk.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,"Hiroshima University Hospital, Patient Support Center, Clinical Trial and Clinical Research Consultation Help Desk",,,yes,yes,"Hiroshima University Hospital, Patient Support Center, Clinical Trial and Clinical Research Consultation Help Desk
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,"Location: Medical Ward, 1st Floor, in the Patient Support Center Weekdays/Daytime (excluding Weekends/Holidays) 9:00 a.m. to 5:00 p.m. Telephone number: 082-257-5940",,,yes,yes,"Location: Medical Ward, 1st Floor, in the Patient Support Center Weekdays/Daytime (excluding Weekends/Holidays) 9:00 a.m. to 5:00 p.m. Telephone number: 082-257-5940
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,"Bullet- If you seek emergency care, or if hospitalization is required, please inform the treating doctor that you are participating in a clinical trial.",,,yes,yes,"Bullet- If you seek emergency care, or if hospitalization is required, please inform the treating doctor that you are participating in a clinical trial.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,"Bullet- A description of this clinical trial will be available on (English only), as required by",,,yes,yes,"Bullet- A description of this clinical trial will be available on (English only), as required by
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
How to contact the study doctor,"U.S. Law. This Web site will not include information that can identify you. At most, the Web site will include a summary of the results. You can search this Web site at any time. There are no Web sites hosting a description in Japanese.",,,yes,yes,"U.S. Law. This Web site will not include information that can identify you. At most, the Web site will include a summary of the results. You can search this Web site at any time. There are no Web sites hosting a description in Japanese.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Matters related to medical costs during the clinical trial period,"While you are in this study and using the study drug, the expenses of some drugs needed for your treatment and all tests (expenses of blood test, urinalysis, diagnostic imaging, etc.) will be paid by the sponsor of this study.",,,yes,yes,"While you are in this study and using the study drug, the expenses of some drugs needed for your treatment and all tests (expenses of blood test, urinalysis, diagnostic imaging, etc.) will be paid by the sponsor of this study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Matters related to medical costs during the clinical trial period,"Furthermore, the sponsor of this study will pay for tests determined by this clinical trial that are conducted during the period from date of informed consent until the date before the initiation of study drug administration and from after the completion of the study drug administration until the Follow-up visit at Day 100. Therefore, the burden of expenses you usually owe to pay (e.g., drug cost) may be partially reduced while you are in this study.",,,yes,yes,"Furthermore, the sponsor of this study will pay for tests determined by this clinical trial that are conducted during the period from date of informed consent until the date before the initiation of study drug administration and from after the completion of the study drug administration until the Follow-up visit at Day 100. Therefore, the burden of expenses you usually owe to pay (e.g., drug cost) may be partially reduced while you are in this study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Matters related to medical costs during the clinical trial period,"You do not need to pay the study drug expenses and expenses related to study drug administration, either. For the medical care expenses not related to this study (e.g., hospitalization expenses, expenses for visiting another medical department for other diseases), your health insurance will be applied as usual.",,,yes,yes,"You do not need to pay the study drug expenses and expenses related to study drug administration, either. For the medical care expenses not related to this study (e.g., hospitalization expenses, expenses for visiting another medical department for other diseases), your health insurance will be applied as usual.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Matters related to medical costs during the clinical trial period,Nivolumab in combination with ipilimumab may be used off-label as an immunosuppressant for the treatment of adverse events. The sponsor will pay for the drug costs at that time and for some of the medications for any other adverse events.,,,yes,yes,"Nivolumab in combination with ipilimumab may be used off-label as an immunosuppressant for the treatment of adverse events. The sponsor will pay for the drug costs at that time and for some of the medications for any other adverse events.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Reimbursement for some of costs such as travel,"You will be reimbursed for certain costs you acquire as a result of participating in this study (e.g., travel, meals) and receive 7,000 yen per visit in order to reduce your financial burden. If you are hospitalized for this study, the hospitalization and discharge will be regarded as one visit and a reimbursement will be made accordingly.",,,yes,yes,"You will be reimbursed for certain costs you acquire as a result of participating in this study (e.g., travel, meals) and receive 7,000 yen per visit in order to reduce your financial burden. If you are hospitalized for this study, the hospitalization and discharge will be regarded as one visit and a reimbursement will be made accordingly.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Reimbursement for some of costs such as travel,"Specifically, 7,000 yen multiplied by the number of visits you make for participation in the clinical trial will be paid each month, by EP-SOGO Co., Ltd., which has been contracted to perform the clerical operations of this clinical trial, by bank transfer to a bank account, etc. that you designate.",,,yes,yes,"Specifically, 7,000 yen multiplied by the number of visits you make for participation in the clinical trial will be paid each month, by EP-SOGO Co., Ltd., which has been contracted to perform the clerical operations of this clinical trial, by bank transfer to a bank account, etc. that you designate.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Reimbursement for some of costs such as travel,"To make these payments to you, you will need to inform EP-SOGO Co., Ltd. of your name, address, account number, and telephone number, and your privacy will be protected in such case as well.",,,yes,yes,"To make these payments to you, you will need to inform EP-SOGO Co., Ltd. of your name, address, account number, and telephone number, and your privacy will be protected in such case as well.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Reimbursement for some of costs such as travel,"This reimbursement will be regarded as miscellaneous income according to the tax law. Since this income will not be taxed at the time of payment, you may need to file a tax return.",,,yes,yes,"This reimbursement will be regarded as miscellaneous income according to the tax law. Since this income will not be taxed at the time of payment, you may need to file a tax return.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Expected number of participants in the clinical trial,"About 650 participants are expected to participate in this study worldwide, with approximately 78 participants of them in Japan.",,,yes,yes,"About 650 participants are expected to participate in this study worldwide, with approximately 78 participants of them in Japan.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Expected number of participants in the clinical trial,"Even though you may meet all the criteria for participation, it is possible that you will not be enrolled in this study.",,,yes,yes,"Even though you may meet all the criteria for participation, it is possible that you will not be enrolled in this study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
"The fact that if new information about the therapeutic effect and safety of the study drug is obtained, the information will be communicated at any time","If any new information becomes available during the course of this study that may affect your willingness to participate, you will be informed. As appropriate, we may ask you to confirm your willingness to continue the study participation.",,,yes,yes,"If any new information becomes available during the course of this study that may affect your willingness to participate, you will be informed. As appropriate, we may ask you to confirm your willingness to continue the study participation.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
The fact that participation in the clinical trial may be discontinued,"If any of the following conditions occurs, you will not continue to receive the study medication regardless of your consent. Even when study drug administration is discontinued, your study doctor will prescribe other medications that are available to treat your condition.",,,yes,yes,"If any of the following conditions occurs, you will not continue to receive the study medication regardless of your consent. Even when study drug administration is discontinued, your study doctor will prescribe other medications that are available to treat your condition.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
The fact that participation in the clinical trial may be discontinued,Bullet- The study is stopped due to safety concerns.,,,yes,yes,"Bullet- The study is stopped due to safety concerns.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
The fact that participation in the clinical trial may be discontinued,Bullet- You had serious side effects and/or your doctor feels that continued treatment is not in your best interest.,,,yes,yes,"Bullet- You had serious side effects and/or your doctor feels that continued treatment is not in your best interest.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
The fact that participation in the clinical trial may be discontinued,Bullet- The company decides to discontinue development of the study medication for any reason.,,,yes,yes,"Bullet- The company decides to discontinue development of the study medication for any reason.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
The fact that participation in the clinical trial may be discontinued,Bullet- You can receive the medication through health insurance or a government-sponsored program.,,,yes,yes,"Bullet- You can receive the medication through health insurance or a government-sponsored program.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
The fact that participation in the clinical trial may be discontinued,Bullet- You fail to follow the study doctorÃ¢ÂÂs instructions.,,,yes,yes,"Bullet- You fail to follow the study doctorÃ¢ÂÂs instructions.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
The fact that participation in the clinical trial may be discontinued,Bullet- You are discovered of not meeting the study requirements.,,,yes,yes,"Bullet- You are discovered of not meeting the study requirements.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
The fact that participation in the clinical trial may be discontinued,Bullet- You lose your ability to freely provide consent.,,,yes,yes,"Bullet- You lose your ability to freely provide consent.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
The fact that participation in the clinical trial may be discontinued,Bullet- Administrative purposes.,,,yes,yes,"Bullet- Administrative purposes.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,Bullet- Tell your study doctor,,,yes,yes,"Bullet- Tell your study doctor
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,"Bullet- if you have any allergies, including drug allergies; if you are unsure, ask your primary doctor.",,,yes,yes,"Bullet- if you have any allergies, including drug allergies; if you are unsure, ask your primary doctor.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,"Bullet- if any changes to your current medications, illnesses or injuries, unexpected or troublesome side effects, or problems that occur during the study.",,,yes,yes,"Bullet- if any changes to your current medications, illnesses or injuries, unexpected or troublesome side effects, or problems that occur during the study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,Bullet- if you plan to have an elective surgery or any other medical treatment or procedure.,,,yes,yes,"Bullet- if you plan to have an elective surgery or any other medical treatment or procedure.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,Bullet- if you plan to start taking any medication (prescription or over the counter).,,,yes,yes,"Bullet- if you plan to start taking any medication (prescription or over the counter).
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,Bullet- if you find you have any questions about the study after you sign this form.,,,yes,yes,"Bullet- if you find you have any questions about the study after you sign this form.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,Bullet- Attend all scheduled visits.,,,yes,yes,"Bullet- Attend all scheduled visits.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,"Bullet- Follow the study doctorÃ¢ÂÂs instructions about whether or not you may continue to take your regular prescribed medications or over-the-counter medicines or herbal supplements during the study period. Certain medications cannot be taken while you are participating in this study. This includes certain vaccines. Your study doctor will explain what these medications are. If you need treatment with any medications that are not allowed during your participation in this study, you must inform the study doctor or the study coordinator. You will not be denied medications required to treat an illness you may have, but you may be required to stop taking the study drug. This is for your safety, because some medications may not work well with the study treatment, and you might have physical problems.",,,yes,yes,"Bullet- Follow the study doctorÃ¢ÂÂs instructions about whether or not you may continue to take your regular prescribed medications or over-the-counter medicines or herbal supplements during the study period. Certain medications cannot be taken while you are participating in this study. This includes certain vaccines. Your study doctor will explain what these medications are. If you need treatment with any medications that are not allowed during your participation in this study, you must inform the study doctor or the study coordinator. You will not be denied medications required to treat an illness you may have, but you may be required to stop taking the study drug. This is for your safety, because some medications may not work well with the study treatment, and you might have physical problems.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,Bullet- You should continue to make regular visits to your primary care doctor or any other special doctors you have been seeing before starting the study because being in the study does not replace regular medical care.,,,yes,yes,"Bullet- You should continue to make regular visits to your primary care doctor or any other special doctors you have been seeing before starting the study because being in the study does not replace regular medical care.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,"Bullet- You and your partner must use a reliable form of contraception during the study (as described in this form). If you or your partner becomes pregnant while you are in the study, be sure to tell the study doctor as soon as possible.",,,yes,yes,"Bullet- You and your partner must use a reliable form of contraception during the study (as described in this form). If you or your partner becomes pregnant while you are in the study, be sure to tell the study doctor as soon as possible.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,Bullet- Provide alternative contact details to keep the study doctor up to date during the study (to avoid loss to follow-up) for survival data.,,,yes,yes,"Bullet- Provide alternative contact details to keep the study doctor up to date during the study (to avoid loss to follow-up) for survival data.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,Bullet- Provide follow-up data as requested even after the study treatment is stopped.,,,yes,yes,"Bullet- Provide follow-up data as requested even after the study treatment is stopped.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,Bullet- Patients receiving sorafenib or lenvatinib must return all unused study drugs.,,,yes,yes,"Bullet- Patients receiving sorafenib or lenvatinib must return all unused study drugs.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,"Bullet- Tell your study doctor or study coordinator if you change your address, telephone number, or other contact information.",,,yes,yes,"Bullet- Tell your study doctor or study coordinator if you change your address, telephone number, or other contact information.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Your responsibilities in the clinical trial,"Bullet- Carry a Subject Alert Card, which you are provided, with you at all times.",,,yes,yes,"Bullet- Carry a Subject Alert Card, which you are provided, with you at all times.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
INFORMED CONSENT FORM,To: Hospital Director of the Hiroshima University Hospital,,,yes,yes,"To: Hospital Director of the Hiroshima University Hospital
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,"I have received sufficient explanation about the following items below from the study doctor for participation in A Randomized, Multi-center, Phase 3 Study of Nivolumab in Combination with Ipilimumab Compared to Sorafenib or Lenvatinib as First-Line Treatment in Participants with Advanced Hepatocellular Carcinoma and voluntarily agree to participate in the study.",,,yes,yes,"I have received sufficient explanation about the following items below from the study doctor for participation in A Randomized, Multi-center, Phase 3 Study of Nivolumab in Combination with Ipilimumab Compared to Sorafenib or Lenvatinib as First-Line Treatment in Participants with Advanced Hepatocellular Carcinoma and voluntarily agree to participate in the study.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,I have also received the Information Sheet and the Informed Consent Form (Copy for Patient).,,,yes,yes,"I have also received the Information Sheet and the Informed Consent Form (Copy for Patient).
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- On clinical trial participation,,,yes,yes,"Bullet- On clinical trial participation
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- The fact that clinical trials involve research,,,yes,yes,"Bullet- The fact that clinical trials involve research
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- Purpose and methods of the clinical trial,,,yes,yes,"Bullet- Purpose and methods of the clinical trial
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- Expected effects and risks of the study drug,,,yes,yes,"Bullet- Expected effects and risks of the study drug
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- Availability of other treatments and its methods,,,yes,yes,"Bullet- Availability of other treatments and its methods
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- Duration of study participation,,,yes,yes,"Bullet- Duration of study participation
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,"Bullet- The fact that even if you consent to participate in the clinical trial, you can withdraw consent at any time",,,yes,yes,"Bullet- The fact that even if you consent to participate in the clinical trial, you can withdraw consent at any time
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- The fact that not consenting to participate in the clinical trial or discontinuing participation will not cause you to suffer any disadvantages,,,yes,yes,"Bullet- The fact that not consenting to participate in the clinical trial or discontinuing participation will not cause you to suffer any disadvantages
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- The fact that your privacy will be protected,,,yes,yes,"Bullet- The fact that your privacy will be protected
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,"Bullet- The fact that personnel of the company sponsoring the clinical trial (monitors, auditors), members of the institutional review board of this hospital that reviews clinical trials, and some limited personnel from domestic and foreign regulatory authorities may view your hospital records, on condition that your privacy should be protected",,,yes,yes,"Bullet- The fact that personnel of the company sponsoring the clinical trial (monitors, auditors), members of the institutional review board of this hospital that reviews clinical trials, and some limited personnel from domestic and foreign regulatory authorities may view your hospital records, on condition that your privacy should be protected
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- Treatment and compensation in the event of health damage,,,yes,yes,"Bullet- Treatment and compensation in the event of health damage
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- How to contact the study doctor,,,yes,yes,"Bullet- How to contact the study doctor
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- Matters related to medical costs during the clinical trial period,,,yes,yes,"Bullet- Matters related to medical costs during the clinical trial period
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- Expected number of participants in the clinical trial,,,yes,yes,"Bullet- Expected number of participants in the clinical trial
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,"Bullet- The fact that if new information about the therapeutic effect and safety of the study drug is obtained, the information will be communicated at any time.",,,yes,yes,"Bullet- The fact that if new information about the therapeutic effect and safety of the study drug is obtained, the information will be communicated at any time.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- The fact that participation in the clinical trial may be discontinued,,,yes,yes,"Bullet- The fact that participation in the clinical trial may be discontinued
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- Your responsibilities in the clinical trial,,,yes,yes,"Bullet- Your responsibilities in the clinical trial
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
