Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
Use and Collection of Study Data If You End Study Treatments or Completely or Partially End Your Participation in the Study:,"When you stop or complete study treatments, you will begin the last part of the study which follows your continued health condition. This is referred to as the follow-up period. The follow-up period includes the following activities:",,,yes,yes,"When you stop or complete study treatments, you will begin the last part of the study which follows your continued health condition. This is referred to as the follow-up period. The follow-up period includes the following activities:
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Collection of Study Data If You End Study Treatments or Completely or Partially End Your Participation in the Study:,"Collection of Follow-up Data: Additional information about your health or health status may be collected in order to properly conduct the study. This information can be referred to as Ã¢ÂÂnecessary follow-up data.Ã¢ÂÂ Collecting necessary follow-up data is important for this study because without it, it may be difficult to assess the safety or effectiveness of the study drug(s) being studied or whether or not other study objectives have been met.",,,yes,yes,"Collection of Follow-up Data: Additional information about your health or health status may be collected in order to properly conduct the study. This information can be referred to as Ã¢ÂÂnecessary follow-up data.Ã¢ÂÂ Collecting necessary follow-up data is important for this study because without it, it may be difficult to assess the safety or effectiveness of the study drug(s) being studied or whether or not other study objectives have been met.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Collection of Study Data If You End Study Treatments or Completely or Partially End Your Participation in the Study:,Follow-up Contact: Study staff may attempt to contact you to request that you come in for follow-up visits or take additional tests in order to preserve the validity or integrity of the study.,,,yes,yes,"Follow-up Contact: Study staff may attempt to contact you to request that you come in for follow-up visits or take additional tests in order to preserve the validity or integrity of the study.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Collection of Study Data If You End Study Treatments or Completely or Partially End Your Participation in the Study:,"Use of Third Party Representatives: If your study doctor is unable to locate you during this follow-up period, you authorize your study doctor to disclose your contact information (for example, your name, last known address or other relevant information) to a third party representative for the sole purpose of updating the study doctor and his/her study staff with your current contact information or health status.",,,yes,yes,"Use of Third Party Representatives: If your study doctor is unable to locate you during this follow-up period, you authorize your study doctor to disclose your contact information (for example, your name, last known address or other relevant information) to a third party representative for the sole purpose of updating the study doctor and his/her study staff with your current contact information or health status.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Collection of Study Data If You End Study Treatments or Completely or Partially End Your Participation in the Study:,The representative(s) may be hired directly by the study sponsor.,,,yes,yes,"The representative(s) may be hired directly by the study sponsor.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Collection of Study Data If You End Study Treatments or Completely or Partially End Your Participation in the Study:,The representative(s) and the study sponsor will not contact you or your family members. The representative(s) will share your information only with the study doctor and study staff to help them complete the follow-up portion of the study.,,,yes,yes,"The representative(s) and the study sponsor will not contact you or your family members. The representative(s) will share your information only with the study doctor and study staff to help them complete the follow-up portion of the study.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Collection of Study Data If You End Study Treatments or Completely or Partially End Your Participation in the Study:,"If at any time you would like to end your participation in any of the activities listed above, please notify your study doctor in writing and list the specific activity(ies) that you wish study staff not to perform. Even if you completely end your participation in the study, all study data that has already been collected will continue to be used and processed to maintain the integrity of the research.",,,yes,yes,"If at any time you would like to end your participation in any of the activities listed above, please notify your study doctor in writing and list the specific activity(ies) that you wish study staff not to perform. Even if you completely end your participation in the study, all study data that has already been collected will continue to be used and processed to maintain the integrity of the research.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Regarding Your Samples collected during the study,This section applies to all samples collected and used for this study as well as additional research/future use samples.,,,yes,yes,"This section applies to all samples collected and used for this study as well as additional research/future use samples.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Regarding Your Samples collected during the study,"Bullet- The sample encoding procedure is the same as that used for your medical data, and is described in more detail in section Confidentiality of Study Data and Key-coded Data of this form. Samples sent to the sponsor will, therefore, only include your study ID code. Your name and identifying information will remain confidential at all times and will not be revealed in any compilation, study report or publication.",,,yes,yes,"Bullet- The sample encoding procedure is the same as that used for your medical data, and is described in more detail in section Confidentiality of Study Data and Key-coded Data of this form. Samples sent to the sponsor will, therefore, only include your study ID code. Your name and identifying information will remain confidential at all times and will not be revealed in any compilation, study report or publication.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Regarding Your Samples collected during the study,"Bullet- These samples will be used for the scientific evaluation of this study. Any remaining samples that are available after the study-specific analyses are completed will be known as leftover samples. Any samples that are taken from you for use outside of the study-specific analyses will be known as new samples. Leftover and new samples may be used for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research, except where prohibited by local laws or regulations. This research may involve analyses that reveal genetic information.",,,yes,yes,"Bullet- These samples will be used for the scientific evaluation of this study. Any remaining samples that are available after the study-specific analyses are completed will be known as leftover samples. Any samples that are taken from you for use outside of the study-specific analyses will be known as new samples. Leftover and new samples may be used for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research, except where prohibited by local laws or regulations. This research may involve analyses that reveal genetic information.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Regarding Your Samples collected during the study,Bullet- All requests for permitted research on leftover and/or new samples that are volunteered under this consent will be reviewed by a diverse committee of senior leaders in Research and Development at BMS or a collaborator to ensure the research supports appropriate and well- defined needs of our scientific research activities and efforts to develop new therapies.,,,yes,yes,"Bullet- All requests for permitted research on leftover and/or new samples that are volunteered under this consent will be reviewed by a diverse committee of senior leaders in Research and Development at BMS or a collaborator to ensure the research supports appropriate and well- defined needs of our scientific research activities and efforts to develop new therapies.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Regarding Your Samples collected during the study,"Bullet- Samples may be transferred to the research sponsor, its collaborators, research partners, designees, or other relevant third parties who may analyze the samples in connection with this study or other current or future research involving the same drug(s), the same or related therapeutic area, or other relevant health research. These samples may be transferred to individuals or companies located outside of the country/region in which they were taken, when determined by BMS to be important for scientific research and development of therapies. However, the samples and derived data will be kept confidential and secure in accordance with applicable laws regarding Privacy and security. Your samples will not be sold to any other people or companies. You will not be contacted after this study to provide new samples.",,,yes,yes,"Bullet- Samples may be transferred to the research sponsor, its collaborators, research partners, designees, or other relevant third parties who may analyze the samples in connection with this study or other current or future research involving the same drug(s), the same or related therapeutic area, or other relevant health research. These samples may be transferred to individuals or companies located outside of the country/region in which they were taken, when determined by BMS to be important for scientific research and development of therapies. However, the samples and derived data will be kept confidential and secure in accordance with applicable laws regarding Privacy and security. Your samples will not be sold to any other people or companies. You will not be contacted after this study to provide new samples.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Regarding Your Samples collected during the study,"Bullet- Samples kept for future research by the study sponsor will be stored at the BMS Biorepository in NJ, USA or an independent, BMS-approved storage vendor. The manager of these samples will ensure they are properly used throughout their usable life and will destroy the samples at the end of the scheduled storage period, no longer than fifteen (15) years after the end of the study. Transfers of samples by the study sponsor to third parties will be subject to the third partyÃ¢ÂÂs agreement to establish similar procedures.",,,yes,yes,"Bullet- Samples kept for future research by the study sponsor will be stored at the BMS Biorepository in NJ, USA or an independent, BMS-approved storage vendor. The manager of these samples will ensure they are properly used throughout their usable life and will destroy the samples at the end of the scheduled storage period, no longer than fifteen (15) years after the end of the study. Transfers of samples by the study sponsor to third parties will be subject to the third partyÃ¢ÂÂs agreement to establish similar procedures.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Regarding Your Samples collected during the study,"Bullet- You will not receive any financial or in kind benefit associated with the development of any new therapies derived from the use of your samples, which may be of commercial value.",,,yes,yes,"Bullet- You will not receive any financial or in kind benefit associated with the development of any new therapies derived from the use of your samples, which may be of commercial value.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Regarding Your Samples collected during the study,"Bullet- If you withdraw your consent to take part in the study, your samples may still be used for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research. If you do not want your samples used for other current or future research, you may contact the study doctor and have your samples destroyed if they have not yet been used. Any use of your samples, including any information processed from your samples, that occurs before you withdraw your consent will be used by the study sponsor to maintain the integrity of the research.",,,yes,yes,"Bullet- If you withdraw your consent to take part in the study, your samples may still be used for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research. If you do not want your samples used for other current or future research, you may contact the study doctor and have your samples destroyed if they have not yet been used. Any use of your samples, including any information processed from your samples, that occurs before you withdraw your consent will be used by the study sponsor to maintain the integrity of the research.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Regarding Your Samples collected during the study,"A description of this clinical study will be available on as required by U.S. Law. This Web site will not include information that can identify you. At most, the Web site will include a summary of the results. You can search this Web site at any time.",,,yes,yes,"A description of this clinical study will be available on as required by U.S. Law. This Web site will not include information that can identify you. At most, the Web site will include a summary of the results. You can search this Web site at any time.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Participant Identification Number:,I have received information on the abovementioned study and have had the opportunity to read the information and to ask questions and have received answers.,,,yes,yes,"I have received information on the abovementioned study and have had the opportunity to read the information and to ask questions and have received answers.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Participant Identification Number:,I voluntarily consent to:,,,yes,yes,"I voluntarily consent to:
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Participant Identification Number:,Bullet- Participate in the study,,,yes,yes,"Bullet- Participate in the study
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Yes
Participant Identification Number:,Bullet- To follow the instructions provided by my study doctor,,,yes,yes,"Bullet- To follow the instructions provided by my study doctor
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Yes
Participant Identification Number:,Bullet- The processing of my personal data derived from the study,,,yes,yes,"Bullet- The processing of my personal data derived from the study
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Yes
Participant Identification Number:,Bullet- The transfer of my personal data to countries outside of my own where data protection might differ from the data protection in my country,,,yes,yes,"Bullet- The transfer of my personal data to countries outside of my own where data protection might differ from the data protection in my country
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Yes
Participant Identification Number:,"Bullet- The Sponsor and its representatives, as well as Regulatory Authorities, to compare data reported in the study to those contained in my medical records. I consent to this under the condition that the information obtained is not disclosed.",,,yes,yes,"Bullet- The Sponsor and its representatives, as well as Regulatory Authorities, to compare data reported in the study to those contained in my medical records. I consent to this under the condition that the information obtained is not disclosed.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Yes
Participant Identification Number:,Bullet- The use and disclosure of my personal health information,,,yes,yes,"Bullet- The use and disclosure of my personal health information
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Yes
Participant Identification Number:,I know that at any time and without giving any reason I can withdraw my consent and stop taking part in the study. This will not affect my future treatment and care.,,,yes,yes,"I know that at any time and without giving any reason I can withdraw my consent and stop taking part in the study. This will not affect my future treatment and care.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Yes
Participant Identification Number:,I will receive a signed and dated copy of this Participant Information Sheet and Informed Consent Form for my records.,,,yes,yes,"I will receive a signed and dated copy of this Participant Information Sheet and Informed Consent Form for my records.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Yes
US checkboxes when Additional Research is optional:,"I agree to the use of my study data (including partially or irreversibly anonymized data) and samples (leftover) for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research that is within the scope of the current study protocol; including relevant genetic research.",Yes,,yes,yes,"I agree to the use of my study data (including partially or irreversibly anonymized data) and samples (leftover) for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research that is within the scope of the current study protocol; including relevant genetic research.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Yes
US checkboxes when Additional Research is optional:,"I agree to the use of my study data (including partially or irreversibly anonymized data) and samples (leftover) for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research that is within the scope of the current study protocol; excluding relevant genetic research.",No,,yes,no,"I agree to the use of my study data (including partially or irreversibly anonymized data) and samples (leftover) for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research that is within the scope of the current study protocol; excluding relevant genetic research.
I do not agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",No
US checkboxes when Additional Research is optional:,"I do not want my study data (including partially or irreversibly anonymized data) and samples (leftover) to be used for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research.",No,,yes,no,"I do not want my study data (including partially or irreversibly anonymized data) and samples (leftover) to be used for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research.
I do not agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",No
Check one about DNA testing:,"I agree to the collection of a blood sample(s) to be used for optional DNA testing described in section 4.0 Biological Samples that relates to this research study.                                                                                                                      Reference: Section 4.0 Biological Samples - This study involves the collection of biological samples, such as blood and urine as described under section 
3 ÂStudy Activities and Time CommitmentÂ. Your samples will be shipped to an accredited central laboratory 
and will be stored there awaiting analysis. The central laboratory being used in this study is Q2 Solutions 
27027 Tourney Road, Suite 2E, Valencia, CA 91355, USA. Biomarker samples will be retained for a minimum 
of 15 years following the completion of the clinical study report to allow sufficient time to complete biomarker 
studies. Other samples will be destroyed once all the laboratory tests have been completed except if you 
agree to the retention of samples for additional research. In that case, please tick the relevant box in the 
informed consent form below about the additional research. You can ask in writing for your samples to be destroyed at any time. However, data already derived from 
your samples will continue to be kept and used for the purposes described in this document. Your data will 
be protected by a code that will not allow BMS or its third parties to know your identity. If you decide to 
leave the study at any time but do not ask for your samples to be destroyed, BMS may continue to use your 
samples for the purposes described in this document. ",Yes,,yes,yes,"I agree to the collection of a blood sample(s) to be used for optional DNA testing described in section 4.0 Biological Samples that relates to this research study.                                                                                                                      Reference: Section 4.0 Biological Samples - This study involves the collection of biological samples, such as blood and urine as described under section 
3 ÂStudy Activities and Time CommitmentÂ. Your samples will be shipped to an accredited central laboratory 
and will be stored there awaiting analysis. The central laboratory being used in this study is Q2 Solutions 
27027 Tourney Road, Suite 2E, Valencia, CA 91355, USA. Biomarker samples will be retained for a minimum 
of 15 years following the completion of the clinical study report to allow sufficient time to complete biomarker 
studies. Other samples will be destroyed once all the laboratory tests have been completed except if you 
agree to the retention of samples for additional research. In that case, please tick the relevant box in the 
informed consent form below about the additional research. You can ask in writing for your samples to be destroyed at any time. However, data already derived from 
your samples will continue to be kept and used for the purposes described in this document. Your data will 
be protected by a code that will not allow BMS or its third parties to know your identity. If you decide to 
leave the study at any time but do not ask for your samples to be destroyed, BMS may continue to use your 
samples for the purposes described in this document. 
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Yes
Check one about DNA testing:,"I do not agree to the optional blood sample for DNA collection described in section 4.0 Biological Samples that relates to this research study.                                                                                                                                                Reference: Section 4.0 Biological Samples - This study involves the collection of biological samples, such as blood and urine as described under section 
3 ÂStudy Activities and Time CommitmentÂ. Your samples will be shipped to an accredited central laboratory 
and will be stored there awaiting analysis. The central laboratory being used in this study is Q2 Solutions 
27027 Tourney Road, Suite 2E, Valencia, CA 91355, USA. Biomarker samples will be retained for a minimum 
of 15 years following the completion of the clinical study report to allow sufficient time to complete biomarker 
studies. Other samples will be destroyed once all the laboratory tests have been completed except if you 
agree to the retention of samples for additional research. In that case, please tick the relevant box in the 
informed consent form below about the additional research. You can ask in writing for your samples to be destroyed at any time. However, data already derived from 
your samples will continue to be kept and used for the purposes described in this document. Your data will 
be protected by a code that will not allow BMS or its third parties to know your identity. If you decide to 
leave the study at any time but do not ask for your samples to be destroyed, BMS may continue to use your 
samples for the purposes described in this document. ",No,,yes,no,"I do not agree to the optional blood sample for DNA collection described in section 4.0 Biological Samples that relates to this research study.                                                                                                                                                Reference: Section 4.0 Biological Samples - This study involves the collection of biological samples, such as blood and urine as described under section 
3 ÂStudy Activities and Time CommitmentÂ. Your samples will be shipped to an accredited central laboratory 
and will be stored there awaiting analysis. The central laboratory being used in this study is Q2 Solutions 
27027 Tourney Road, Suite 2E, Valencia, CA 91355, USA. Biomarker samples will be retained for a minimum 
of 15 years following the completion of the clinical study report to allow sufficient time to complete biomarker 
studies. Other samples will be destroyed once all the laboratory tests have been completed except if you 
agree to the retention of samples for additional research. In that case, please tick the relevant box in the 
informed consent form below about the additional research. You can ask in writing for your samples to be destroyed at any time. However, data already derived from 
your samples will continue to be kept and used for the purposes described in this document. Your data will 
be protected by a code that will not allow BMS or its third parties to know your identity. If you decide to 
leave the study at any time but do not ask for your samples to be destroyed, BMS may continue to use your 
samples for the purposes described in this document. 
I do not agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",No
Signatures,Participant name,,Nafisa Ali,yes,yes,"Participant name
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Nafisa Ali
Signatures,Participant date,,2/5/2023,yes,yes,"Participant date
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",2/5/2023
Signatures,Participant signature,,Nafisa Ali,yes,yes,"Participant signature
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Yes
Signatures,Study Personnel Performing Consent Print name,,Kamini U,yes,yes,"Study Personnel Performing Consent Print name
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Kamini U
Signatures,Study Personnel Performing Consent date,,2/5/2023,yes,yes,"Study Personnel Performing Consent date
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",2/5/2023
Signatures,Study Personnel Performing Consent signature,,Kamini U,yes,yes,"Study Personnel Performing Consent signature
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Yes
19.0 Short Message Service (SMS) Reminder Service,,,,yes,yes,"
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,"As part of your participation in this study, you are asked to attend scheduled study appointments and complete study-related tasks. To help you to remember your obligations, you can enroll in an optional service to receive text/SMS messages.",,,yes,yes,"As part of your participation in this study, you are asked to attend scheduled study appointments and complete study-related tasks. To help you to remember your obligations, you can enroll in an optional service to receive text/SMS messages.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,"If you elect to receive text/SMS messages on your mobile device, please expect the following:",,,yes,yes,"If you elect to receive text/SMS messages on your mobile device, please expect the following:
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,"Bullet- Standard text message rates may apply. Your mobile carrier may charge for text messages sent and received, please check your texting plan to confirm.",,,yes,yes,"Bullet- Standard text message rates may apply. Your mobile carrier may charge for text messages sent and received, please check your texting plan to confirm.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,Bullet- Provide your mobile phone number to your study team and advise them if your mobile phone number changes while participating in the POETYK PSO study.,,,yes,yes,"Bullet- Provide your mobile phone number to your study team and advise them if your mobile phone number changes while participating in the POETYK PSO study.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,Bullet- Any identifiable information you provide in connection with this service will be shared only with your study team.,,,yes,yes,"Bullet- Any identifiable information you provide in connection with this service will be shared only with your study team.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,"Bullet- Your mobile number will be securely stored and kept confidential. The SponsorÃ¢ÂÂs third-party vendor, Neonstone, will use your mobile number for purposes only described in this consent form and nothing else (e.g., marketing or sale to further vendors).",,,yes,yes,"Bullet- Your mobile number will be securely stored and kept confidential. The SponsorÃ¢ÂÂs third-party vendor, Neonstone, will use your mobile number for purposes only described in this consent form and nothing else (e.g., marketing or sale to further vendors).
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,"All mobile text/SMS messages received will be study-related only. You can request access to your personal data held about you in connection with this service, correct any inaccuracies, and stop at any time by advising your study team.",,,yes,yes,"All mobile text/SMS messages received will be study-related only. You can request access to your personal data held about you in connection with this service, correct any inaccuracies, and stop at any time by advising your study team.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,"If you choose not to or change your mind about using this service, your decision will not affect your participation in the study or your medical care.",,,yes,yes,"If you choose not to or change your mind about using this service, your decision will not affect your participation in the study or your medical care.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,"Once you have completed the study, your mobile number will be automatically removed. If at any time you choose to leave the study before your final visit, the study team will manually remove your mobile number and you will no longer receive text/SMS messages.",,,yes,yes,"Once you have completed the study, your mobile number will be automatically removed. If at any time you choose to leave the study before your final visit, the study team will manually remove your mobile number and you will no longer receive text/SMS messages.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,"In accordance to the EUÃ¢ÂÂs General Data Protection Regulation (GDPR) approved and adopted by the EU Parliament and Council in December 2015 enforceable May 25 2018., the name and address of the data controller is:",,,yes,yes,"In accordance to the EUÃ¢ÂÂs General Data Protection Regulation (GDPR) approved and adopted by the EU Parliament and Council in December 2015 enforceable May 25 2018., the name and address of the data controller is:
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,Bristol-Myers Squibb,,,yes,yes,"Bristol-Myers Squibb
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,"Route 206 & Province Line Road Princeton, NJ 08543, USA",,,yes,yes,"Route 206 & Province Line Road Princeton, NJ 08543, USA
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,"By providing your mobile phone number below, you agree and acknowledge that Neonstone (a third-party vendor on behalf of Bristol Meyers Squib) will send study-related text/SMS messages, associated with the POETYK PSO study, to your mobile device. You also understand that these text messages will be sent in line with your planned appointment schedule. If you choose to receive text/SMS messages, you understand that you can stop them by contacting your study team. If you have any questions, please contact your study team.",,,yes,yes,"By providing your mobile phone number below, you agree and acknowledge that Neonstone (a third-party vendor on behalf of Bristol Meyers Squib) will send study-related text/SMS messages, associated with the POETYK PSO study, to your mobile device. You also understand that these text messages will be sent in line with your planned appointment schedule. If you choose to receive text/SMS messages, you understand that you can stop them by contacting your study team. If you have any questions, please contact your study team.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,"Yes, I would like to receive text/SMS messages that will remind me of upcoming appointments and procedures",Yes,,yes,yes,"Yes, I would like to receive text/SMS messages that will remind me of upcoming appointments and procedures
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",Yes
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,"No, I choose not receive text/SMS messages.",No,,yes,no,"No, I choose not receive text/SMS messages.
I do not agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",No
Optional Consent Form for Study-Related Reminder Mobile Text/SMS Messages,Mobile Phone Number:,789211xxxx,,yes,no,"Mobile Phone Number:
I do not agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",789211xxxx
