Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
Costs to Participants,"Greenphire is a company working together with Bristol-Myers Squibb to manage the reimbursement process. You will be issued a Greenphire Clincard, which is a specially designed debit card for clinical research onto which your funds will be loaded as appropriate. You will be issued one card for the duration of your participation. If your card is lost or stolen a replacement card will be provided.",,,yes,yes,"Greenphire is a company working together with Bristol-Myers Squibb to manage the reimbursement process. You will be issued a Greenphire Clincard, which is a specially designed debit card for clinical research onto which your funds will be loaded as appropriate. You will be issued one card for the duration of your participation. If your card is lost or stolen a replacement card will be provided.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Costs to Participants,"Also, you will have the option to receive updates related to payment alerts via text message (standard text messaging rates will apply) or email message. You will have the opportunity to opt-in to receive these messages. In order to send you the messages, Greenphire will need your cell phone number and/or e-mail address. You are not required to provide your cell phone or email address to be enrolled in the study or to use a Clincard. If you choose to receive messages and decide at a later date that you want to stop these messages, you will have the ability to opt-out. Text messages are automated and will be sent at no cost; however, costs to receive text messages vary by wireless provider and service contracts. Please refer to your telephone service contract for service to ensure there are no unforeseen costs related to receiving text messages.",,,yes,yes,"Also, you will have the option to receive updates related to payment alerts via text message (standard text messaging rates will apply) or email message. You will have the opportunity to opt-in to receive these messages. In order to send you the messages, Greenphire will need your cell phone number and/or e-mail address. You are not required to provide your cell phone or email address to be enrolled in the study or to use a Clincard. If you choose to receive messages and decide at a later date that you want to stop these messages, you will have the ability to opt-out. Text messages are automated and will be sent at no cost; however, costs to receive text messages vary by wireless provider and service contracts. Please refer to your telephone service contract for service to ensure there are no unforeseen costs related to receiving text messages.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Costs to Participants,"In order for Greenphire to be able to reimburse you via Clincard, Greenphire will need to collect information about you, including:",,,yes,yes,"In order for Greenphire to be able to reimburse you via Clincard, Greenphire will need to collect information about you, including:
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Costs to Participants,Bullet- Your Name,,,yes,yes,"Bullet- Your Name
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Costs to Participants,Bullet- Your Address,,,yes,yes,"Bullet- Your Address
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Costs to Participants,Bullet- Your Date of Birth,,,yes,yes,"Bullet- Your Date of Birth
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Costs to Participants,This information will be collected from you by the staff at your study doctorÃ¢ÂÂs site.,,,yes,yes,"This information will be collected from you by the staff at your study doctorÃ¢ÂÂs site.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Costs to Participants,All information is stored in a secure fashion and conforms to regulations relating to Personal Data Protection. Your information will not be shared with any third parties (including Bristol-Myers Squibb) and will be kept completely confidential. Your information will be deleted once the study has completed and the funds on your card have been used.,,,yes,yes,"All information is stored in a secure fashion and conforms to regulations relating to Personal Data Protection. Your information will not be shared with any third parties (including Bristol-Myers Squibb) and will be kept completely confidential. Your information will be deleted once the study has completed and the funds on your card have been used.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Costs to Participants,"By registering with the Clincard system and using the Clincard, you consent to participate in the Clincard program.",,,yes,yes,"By registering with the Clincard system and using the Clincard, you consent to participate in the Clincard program.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Costs to Participants,"We will assist you in ensuring that appropriate treatment for your condition continues once the study has been completed and/or the drug is no longer available through the study. There is no guarantee that the drug will be available to you at that time. If the drug has been approved for marketing, you or your health insurance may have to pay for it.",,,yes,yes,"We will assist you in ensuring that appropriate treatment for your condition continues once the study has been completed and/or the drug is no longer available through the study. There is no guarantee that the drug will be available to you at that time. If the drug has been approved for marketing, you or your health insurance may have to pay for it.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Compensation for Injury,"The sponsor has taken out an insurance policy for the study that complies with current local law. If you are injured or your health is affected the sponsor will pay all reasonable and necessary medical costs to treat the injury or illness, if the injury or health issue was directly caused by the study treatment(s) or correctly performed study procedures.",,,yes,yes,"The sponsor has taken out an insurance policy for the study that complies with current local law. If you are injured or your health is affected the sponsor will pay all reasonable and necessary medical costs to treat the injury or illness, if the injury or health issue was directly caused by the study treatment(s) or correctly performed study procedures.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Compensation for Injury,The sponsor will determine if the injury or illness was caused by the study treatment(s) or correctly performed study procedures.,,,yes,yes,"The sponsor will determine if the injury or illness was caused by the study treatment(s) or correctly performed study procedures.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Compensation for Injury,"Please note that taking part in this study may affect any personal insurance policies you have, such as health insurance, and you should contact your insurer to check if this is the case.",,,yes,yes,"Please note that taking part in this study may affect any personal insurance policies you have, such as health insurance, and you should contact your insurer to check if this is the case.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Compensation for Injury,You still have all your legal rights. Nothing said here about treatment or compensation in any way alters your right to claim damages.,,,yes,yes,"You still have all your legal rights. Nothing said here about treatment or compensation in any way alters your right to claim damages.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Withdrawal from Study,"Your participation in this study is entirely voluntary. You can choose whether you want to take part in the study and you can change your mind at any time. If you decide not to take part or stop taking part after the study has started this will not affect your future treatment and care. If you want to withdraw from the study, you should contact the study doctor or study staff.",,,yes,yes,"Your participation in this study is entirely voluntary. You can choose whether you want to take part in the study and you can change your mind at any time. If you decide not to take part or stop taking part after the study has started this will not affect your future treatment and care. If you want to withdraw from the study, you should contact the study doctor or study staff.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Withdrawal from Study,The study doctor or the study sponsor may decide to take you out of the study without your agreement if:,,,yes,yes,"The study doctor or the study sponsor may decide to take you out of the study without your agreement if:
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Withdrawal from Study,Bullet- You do not follow the directions of the study team;,,,yes,yes,"Bullet- You do not follow the directions of the study team;
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Withdrawal from Study,Bullet- The study doctor decides that the study is not in your best interest;,,,yes,yes,"Bullet- The study doctor decides that the study is not in your best interest;
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Withdrawal from Study,"Bullet- The study is stopped by the study sponsor, the Research Review Board Inc. (RRB) (a group of people who review the research to protect your rights), or by a regulatory agency (such as Health Canada);",,,yes,yes,"Bullet- The study is stopped by the study sponsor, the Research Review Board Inc. (RRB) (a group of people who review the research to protect your rights), or by a regulatory agency (such as Health Canada);
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Withdrawal from Study,"Bullet- You become pregnant, intend to become pregnant or are nursing a child during this study.",,,yes,yes,"Bullet- You become pregnant, intend to become pregnant or are nursing a child during this study.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Withdrawal from Study,"If you decide to no longer take part in the study, or the study doctor decides you should no longer take part, you will be asked to attend a last visit to have the tests and procedures listed for the Week 52 visit performed, to ensure it is safe for you to no longer be monitored by the study doctor. You will not take part in the study after withdrawal.",,,yes,yes,"If you decide to no longer take part in the study, or the study doctor decides you should no longer take part, you will be asked to attend a last visit to have the tests and procedures listed for the Week 52 visit performed, to ensure it is safe for you to no longer be monitored by the study doctor. You will not take part in the study after withdrawal.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Withdrawal from Study,"If you decide to stop study treatments, the study doctor will not presume that you have withdrawn from the study but will assume that you will continue to participate in any follow-up activities described earlier in this consent form. If you do not want to participate in any or all follow-up activities, you must inform the study doctor in writing and clearly identify the activities you do not want.",,,yes,yes,"If you decide to stop study treatments, the study doctor will not presume that you have withdrawn from the study but will assume that you will continue to participate in any follow-up activities described earlier in this consent form. If you do not want to participate in any or all follow-up activities, you must inform the study doctor in writing and clearly identify the activities you do not want.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Withdrawal from Study,Please note that if you withdraw from the study any information already collected before you withdrew will not be destroyed and will be kept for 25 years as required by local regulations and used to complete the research.,,,yes,yes,"Please note that if you withdraw from the study any information already collected before you withdrew will not be destroyed and will be kept for 25 years as required by local regulations and used to complete the research.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Withdrawal from Study,"Please note that even if you withdraw consent for further follow-up or contacts, if the study doctor becomes aware of additional safety information this will reported to the sponsor in order to comply with legal or regulatory requirements.",,,yes,yes,"Please note that even if you withdraw consent for further follow-up or contacts, if the study doctor becomes aware of additional safety information this will reported to the sponsor in order to comply with legal or regulatory requirements.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Questions,"If, during the course of this study, you have questions concerning your rights as a study patient, please contact your family doctor, lawyer, or the committee that reviewed the ethical aspects of this study:",,,yes,yes,"If, during the course of this study, you have questions concerning your rights as a study patient, please contact your family doctor, lawyer, or the committee that reviewed the ethical aspects of this study:
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Research Review Board Inc. at 905-508-2747 or,The Research Review Board (RRB) Inc. is a group of people who review research studies to protect the rights and welfare of research subjects and is not affiliated with the study doctor or the sponsor.,,,yes,yes,"The Research Review Board (RRB) Inc. is a group of people who review research studies to protect the rights and welfare of research subjects and is not affiliated with the study doctor or the sponsor.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Research Review Board Inc. at 905-508-2747 or,"If you have any questions concerning the nature of the research or your participation in this study, or you believe that you have experienced a research-related injury, you should contact:",,,yes,yes,"If you have any questions concerning the nature of the research or your participation in this study, or you believe that you have experienced a research-related injury, you should contact:
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Dr. Firouzeh Niakosari at 416-222-7546 (Business Hours) 647-470-4003 (After Hours),"In case of an emergency, you may contact Dr. Firouzeh Niakosari at the above phone number or go to the nearest hospital emergency department.",,,yes,yes,"In case of an emergency, you may contact Dr. Firouzeh Niakosari at the above phone number or go to the nearest hospital emergency department.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Check one about Additional Research:,"Bullet- I agree to the use of my coded study data (including partially or irreversibly anonymized data) and samples (leftover) for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research that is within the scope of the current study protocol; including relevant genetic research (you MUST have agreed to DNA testing earlier in this document). Reference: Bullet- I agree to the collection of a blood sample(s) to be used for this optional DNA testing described in this section that relates to this research study - Yes                                                                                                                                                 Reference: Bullet- I do not agree to the optional blood sample for DNA collection described in this section that relates to this research study",Yes,,yes,yes,"Bullet- I agree to the use of my coded study data (including partially or irreversibly anonymized data) and samples (leftover) for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research that is within the scope of the current study protocol; including relevant genetic research (you MUST have agreed to DNA testing earlier in this document). Reference: Bullet- I agree to the collection of a blood sample(s) to be used for this optional DNA testing described in this section that relates to this research study - Yes                                                                                                                                                 Reference: Bullet- I do not agree to the optional blood sample for DNA collection described in this section that relates to this research study
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",Yes
Check one about Additional Research:,"Bullet- I agree to the use of my coded study data (including partially or irreversibly anonymized data) and samples (leftover) for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research that is within the scope of the current study protocol; excluding relevant genetic research.",No,,yes,no,"Bullet- I agree to the use of my coded study data (including partially or irreversibly anonymized data) and samples (leftover) for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research that is within the scope of the current study protocol; excluding relevant genetic research.
I do not agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",No
Check one about Additional Research:,"Bullet- I do not want my coded study data (including partially or irreversibly anonymized data) and samples (leftover) to be used for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research.",No,,yes,no,"Bullet- I do not want my coded study data (including partially or irreversibly anonymized data) and samples (leftover) to be used for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research.
I do not agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",No
CONSENT FORM,"Your signature on this form indicates that you have understood to your satisfaction the information regarding participation in the research project and agree to participate as a subject. You are also authorizing study staff to use and disclose your health information for study purposes. In no way does this waive your legal rights nor release the study doctors, sponsors, or involved institutions from their legal and professional responsibilities. You are free to withdraw from the study at any time without jeopardizing the health care you are entitled to receive.",,,yes,yes,"Your signature on this form indicates that you have understood to your satisfaction the information regarding participation in the research project and agree to participate as a subject. You are also authorizing study staff to use and disclose your health information for study purposes. In no way does this waive your legal rights nor release the study doctors, sponsors, or involved institutions from their legal and professional responsibilities. You are free to withdraw from the study at any time without jeopardizing the health care you are entitled to receive.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
CONSENT FORM,Do you give your permission to the study doctor to inform your family doctor of your participation in this clinical research study?,Yes,,yes,yes,"Do you give your permission to the study doctor to inform your family doctor of your participation in this clinical research study?
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",Yes
CONSENT FORM,"Your continued participation should be as informed as your initial consent. You will be informed in a timely manner if information becomes available that may affect your willingness to continue participating in this study. You should also feel free to ask for clarification or new information throughout your participation. If you have further questions concerning matters related to this research, please contact the study doctor or study staff.",,,yes,yes,"Your continued participation should be as informed as your initial consent. You will be informed in a timely manner if information becomes available that may affect your willingness to continue participating in this study. You should also feel free to ask for clarification or new information throughout your participation. If you have further questions concerning matters related to this research, please contact the study doctor or study staff.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
CONSENT FORM,You will receive a copy of this signed and dated informed consent form.,,,yes,yes,"You will receive a copy of this signed and dated informed consent form.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
CONSENT FORM,* PLEASE PERSONALLY DATE YOUR SIGNATURE,,,yes,yes,"* PLEASE PERSONALLY DATE YOUR SIGNATURE
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
CONSENT FORM,Signature of Participant,,Nafisa Ali,yes,yes,"Signature of Participant
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",Yes
CONSENT FORM,Name (Printed),,Nafisa Ali,yes,yes,"Name (Printed)
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",Nafisa Ali
CONSENT FORM,Date (dd/mmm/yy)*,,2/5/2023,yes,yes,"Date (dd/mmm/yy)*
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",2/5/2023
CONSENT FORM,Signature of Person Conducting Consent Discussion,,Kamini U,yes,yes,"Signature of Person Conducting Consent Discussion
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",Yes
CONSENT FORM,Name (Printed),,Kamini U,yes,yes,"Name (Printed)
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",Kamini U
CONSENT FORM,Date (dd/mmm/yy)*,,2/5/2023,yes,yes,"Date (dd/mmm/yy)*
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",2/5/2023
CONSENT FORM,If applicable per ICH Guideline Section 4.8.9:,,,yes,yes,"If applicable per ICH Guideline Section 4.8.9:
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
CONSENT FORM,Signature of Witness,,Rahul G,yes,yes,"Signature of Witness
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",Yes
CONSENT FORM,Name (Printed),,Rahul G,yes,yes,"Name (Printed)
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",Rahul G
CONSENT FORM,Date (dd/mmm/yy)*,,2/5/2023,yes,yes,"Date (dd/mmm/yy)*
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",2/5/2023
CONSENT FORM,INVESTIGATORÃ¢ÂÂS STATEMENT,,,yes,yes,"INVESTIGATORÃ¢ÂÂS STATEMENT
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",Yes
CONSENT FORM,"I, or a member of my research staff, have carefully explained to the subject the nature and purpose of the above study. The subject signing this form has been given enough time and an adequate place to read and review this form. The subject has had an opportunity to ask questions and receive answers regarding the nature, risks, and benefits of participation in this research study. The subject appears to understand the nature and purpose of the study and the demands required of participation.",,,yes,yes,"I, or a member of my research staff, have carefully explained to the subject the nature and purpose of the above study. The subject signing this form has been given enough time and an adequate place to read and review this form. The subject has had an opportunity to ask questions and receive answers regarding the nature, risks, and benefits of participation in this research study. The subject appears to understand the nature and purpose of the study and the demands required of participation.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",Yes
Short Message Service (SMS) Reminder Service,"As part of your participation in this study, you are can choose to receive study-related reminders between study visits. In order to participate in this service, we will ask for you to provide your phone number to the study staff and to advise the study staff if your phone number changes during the study.",,,yes,yes,"As part of your participation in this study, you are can choose to receive study-related reminders between study visits. In order to participate in this service, we will ask for you to provide your phone number to the study staff and to advise the study staff if your phone number changes during the study.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Short Message Service (SMS) Reminder Service,"Any text messages you receive using this service will be study-related. If you wish to stop receiving study-related text messages at any time, please advise the study staff. The service will be disconnected immediately by the study staff and you will no longer receive study-related text messages.",,,yes,yes,"Any text messages you receive using this service will be study-related. If you wish to stop receiving study-related text messages at any time, please advise the study staff. The service will be disconnected immediately by the study staff and you will no longer receive study-related text messages.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Short Message Service (SMS) Reminder Service,"Text messages are automated and will be received at no cost; however, please refer to your telephone service provider contract to ensure there are no unforeseen costs related to receiving text messages.",,,yes,yes,"Text messages are automated and will be received at no cost; however, please refer to your telephone service provider contract to ensure there are no unforeseen costs related to receiving text messages.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Short Message Service (SMS) Reminder Service,"Your personal phone number will be saved by the study staff in an electronic system and it will be encrypted. No one else apart from the study staff will be able link your full name with your phone number. Once you have completed the study you will no longer receive these messages and your contact details will be automatically removed from the messaging system. If at any time you choose to leave the study before your final study visit, the study staff will manually remove your details from the messaging system, at which time you will no longer receive these messages.",,,yes,yes,"Your personal phone number will be saved by the study staff in an electronic system and it will be encrypted. No one else apart from the study staff will be able link your full name with your phone number. Once you have completed the study you will no longer receive these messages and your contact details will be automatically removed from the messaging system. If at any time you choose to leave the study before your final study visit, the study staff will manually remove your details from the messaging system, at which time you will no longer receive these messages.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Short Message Service (SMS) Reminder Service,"Please take a moment to select from the options below to indicate your preference. After you have indicated your preference please sign and date in the space available below. If you have any questions about this service, please ask the study doctor.",,,yes,yes,"Please take a moment to select from the options below to indicate your preference. After you have indicated your preference please sign and date in the space available below. If you have any questions about this service, please ask the study doctor.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Short Message Service (SMS) Reminder Service,"Bullet- Yes, I would like to participate and receive study-related text messages via my cell phone",Yes,,yes,yes,"Bullet- Yes, I would like to participate and receive study-related text messages via my cell phone
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",Yes
Short Message Service (SMS) Reminder Service,"Bullet- No, I choose not to receive study related text messages",No,,yes,no,"Bullet- No, I choose not to receive study related text messages
I do not agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",No
Short Message Service (SMS) Reminder Service,ParticipantÂs name (please print),,Nafisa Ali,yes,yes,"ParticipantÂs name (please print)
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",Nafisa Ali
Short Message Service (SMS) Reminder Service,ParticipantÂs signature,,Nafisa Ali,yes,yes,"ParticipantÂs signature
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",Nafisa Ali
Short Message Service (SMS) Reminder Service,Date,,2/5/2023,yes,yes,"Date
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",2/5/2023
