Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
What will happen during these research activities and what do I need to do?,"The information will be collected directly from you, or from your medical records. This may include information such as your age, and racial or ethnic group, your diagnoses, lab results, medical procedures, and medications and other treatments, including how the treatments worked. It may also include information about your family's health history. The samples and information will be given to BMS researchers.",,,yes,yes,"The information will be collected directly from you, or from your medical records. This may include information such as your age, and racial or ethnic group, your diagnoses, lab results, medical procedures, and medications and other treatments, including how the treatments worked. It may also include information about your family's health history. The samples and information will be given to BMS researchers.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What will happen during these research activities and what do I need to do?,"The term Ã¢ÂÂadditional researchÃ¢ÂÂ when used in this consent form means research that relates to the diagnoses or treatment of disease or other health problems. BMS has a broad and diverse research program, and your donations will be used by BMS researchers, as needed, to understand the causes of diseases and to develop new therapies or tests to diagnose, prevent, and treat diseases.",,,yes,yes,"The term Ã¢ÂÂadditional researchÃ¢ÂÂ when used in this consent form means research that relates to the diagnoses or treatment of disease or other health problems. BMS has a broad and diverse research program, and your donations will be used by BMS researchers, as needed, to understand the causes of diseases and to develop new therapies or tests to diagnose, prevent, and treat diseases.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What will happen during these research activities and what do I need to do?,"This additional research may involve studying how genes affect health and disease, or how genes affect a bodyÃ¢ÂÂs response to treatment. Genes, which are made of DNA, give the instructions for building all the proteins that make our bodies work. Additional research may analyze some or all of your genes and how they function to understand how diseases develop and how they can be effectively treated. All requests for additional research on samples that are volunteered under this consent will be reviewed by a diverse committee of senior leaders in research and development at BMS to ensure the research is aligned to support well-defined needs of our scientific research and drug development efforts.",,,yes,yes,"This additional research may involve studying how genes affect health and disease, or how genes affect a bodyÃ¢ÂÂs response to treatment. Genes, which are made of DNA, give the instructions for building all the proteins that make our bodies work. Additional research may analyze some or all of your genes and how they function to understand how diseases develop and how they can be effectively treated. All requests for additional research on samples that are volunteered under this consent will be reviewed by a diverse committee of senior leaders in research and development at BMS to ensure the research is aligned to support well-defined needs of our scientific research and drug development efforts.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What will happen during these research activities and what do I need to do?,The BMS researchers may also transfer the samples and information to external researchers for their use in additional research.,,,yes,yes,"The BMS researchers may also transfer the samples and information to external researchers for their use in additional research.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What will happen during these research activities and what do I need to do?,External researchers may ask BMS for samples and information for use in their own research. BMS researchers will agree to transfer the samples and information only to external researchers who agree to use them solely for additional research and agree to conduct the additional research under the terms specified by BMS to ensure that the information conveyed to you in this consent form is enforced.,,,yes,yes,"External researchers may ask BMS for samples and information for use in their own research. BMS researchers will agree to transfer the samples and information only to external researchers who agree to use them solely for additional research and agree to conduct the additional research under the terms specified by BMS to ensure that the information conveyed to you in this consent form is enforced.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
How long will the samples and information be stored?,"Samples kept for additional research will be stored at the BMS Biorepository in NJ, USA or an independent, BMS-approved storage vendor. The manager of these samples will ensure they",,,yes,yes,"Samples kept for additional research will be stored at the BMS Biorepository in NJ, USA or an independent, BMS-approved storage vendor. The manager of these samples will ensure they
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
How long will the samples and information be stored?,"are properly used throughout their usable life and will destroy the samples at the end of the scheduled storage period, no longer than fifteen (15) years after the end of the study.",,,yes,yes,"are properly used throughout their usable life and will destroy the samples at the end of the scheduled storage period, no longer than fifteen (15) years after the end of the study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
How long will the samples and information be stored?,Your options for stopping the use of the samples and information collected from you is described below under Ã¢ÂÂWhat if I change my mind about participating in the research activities?Ã¢ÂÂ,,,yes,yes,"Your options for stopping the use of the samples and information collected from you is described below under Ã¢ÂÂWhat if I change my mind about participating in the research activities?Ã¢ÂÂ
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the discomforts or possible risks?,"Your residual tumor tissue and blood samples will be used for the additional research, so",,,yes,yes,"Your residual tumor tissue and blood samples will be used for the additional research, so
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the discomforts or possible risks?,there are no additional risks or discomforts.,,,yes,yes,"there are no additional risks or discomforts.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the discomforts or possible risks?,"Special precautions have been put in place to protect the security of your samples and information. However, despite these precautions, there is a possible risk that someone other than those described in this consent form could get access to the samples and information that you provide. BMS researchers believe the chance of this happening is small. However, it is not possible to guarantee that it wonÃ¢ÂÂt happen. If a sample or information suggested something serious about your health, it could be misused. For example, it could be used to make it harder for you to get or keep a job or insurance. There are laws against this kind of misuse, but they may not give full protection.",,,yes,yes,"Special precautions have been put in place to protect the security of your samples and information. However, despite these precautions, there is a possible risk that someone other than those described in this consent form could get access to the samples and information that you provide. BMS researchers believe the chance of this happening is small. However, it is not possible to guarantee that it wonÃ¢ÂÂt happen. If a sample or information suggested something serious about your health, it could be misused. For example, it could be used to make it harder for you to get or keep a job or insurance. There are laws against this kind of misuse, but they may not give full protection.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the discomforts or possible risks?,Your privacy and the confidentiality of your medical information and samples are very important to the BMS researchers and they will make every effort to protect them. These efforts are described in the section Ã¢ÂÂHow will my privacy be protectedÃ¢ÂÂ.,,,yes,yes,"Your privacy and the confidentiality of your medical information and samples are very important to the BMS researchers and they will make every effort to protect them. These efforts are described in the section Ã¢ÂÂHow will my privacy be protectedÃ¢ÂÂ.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the discomforts or possible risks?,"Additional research may involve your genetic information. In the U.S., a Federal law, called the Genetic Information Nondiscrimination Act (GINA), generally makes it illegal for health insurance companies, group health plans, and most employers to discriminate against you based on your genetic information. This law generally is meant to protect you in the following ways:",,,yes,yes,"Additional research may involve your genetic information. In the U.S., a Federal law, called the Genetic Information Nondiscrimination Act (GINA), generally makes it illegal for health insurance companies, group health plans, and most employers to discriminate against you based on your genetic information. This law generally is meant to protect you in the following ways:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the discomforts or possible risks?,Bullet- Health insurance companies and group health plans may not request your genetic information that may be derived from additional research.,,,yes,yes,"Bullet- Health insurance companies and group health plans may not request your genetic information that may be derived from additional research.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the discomforts or possible risks?,Bullet- Health insurance companies and group health plans may not use your genetic information when making decisions regarding your eligibility or premiums.,,,yes,yes,"Bullet- Health insurance companies and group health plans may not use your genetic information when making decisions regarding your eligibility or premiums.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the discomforts or possible risks?,"Bullet- If employers somehow obtain your genetic information, employers with 15 or more employees may not use any genetic information derived from additional research when making a decision to hire, promote, or fire you or when setting the terms of your employment.",,,yes,yes,"Bullet- If employers somehow obtain your genetic information, employers with 15 or more employees may not use any genetic information derived from additional research when making a decision to hire, promote, or fire you or when setting the terms of your employment.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the discomforts or possible risks?,"Be aware that this Federal law does not protect you against genetic discrimination by companies that sell life insurance, disability insurance, or long-term care insurance.",,,yes,yes,"Be aware that this Federal law does not protect you against genetic discrimination by companies that sell life insurance, disability insurance, or long-term care insurance.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
How will my privacy be protected?,BMS researchers and external researchers take your privacy very seriously. They will take the following steps to protect your privacy.,,,yes,yes,"BMS researchers and external researchers take your privacy very seriously. They will take the following steps to protect your privacy.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
How will my privacy be protected?,"The samples and information that the study doctor and medical personnel provide to the BMS researchers will be identified with a code number - not your name. The study doctor will keep your name and anything else that is intended to identify you securely in a separate file with limited access. The study doctor will maintain the master list that links the code number to your name, this master list will not be shared with BMS researchers.",,,yes,yes,"The samples and information that the study doctor and medical personnel provide to the BMS researchers will be identified with a code number - not your name. The study doctor will keep your name and anything else that is intended to identify you securely in a separate file with limited access. The study doctor will maintain the master list that links the code number to your name, this master list will not be shared with BMS researchers.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
BMS Researchers:,"As we noted earlier, BMS Researchers will not be given information meant to identify you. They will receive only samples and information identified by a code number. The BMS researchers will also not be given the master list. The BMS researchers will not try to identify you.",,,yes,yes,"As we noted earlier, BMS Researchers will not be given information meant to identify you. They will receive only samples and information identified by a code number. The BMS researchers will also not be given the master list. The BMS researchers will not try to identify you.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
BMS Researchers:,The BMS researchers store samples in secured freezers in locked buildings. The primary storage location is in the United States. Only authorized persons have access to these locations. The BMS researchers may also use storage partners to securely store some samples when more storage room is needed or when required by the law. The information that you provide and the data obtained from additional research will be stored on secure computers.,,,yes,yes,"The BMS researchers store samples in secured freezers in locked buildings. The primary storage location is in the United States. Only authorized persons have access to these locations. The BMS researchers may also use storage partners to securely store some samples when more storage room is needed or when required by the law. The information that you provide and the data obtained from additional research will be stored on secure computers.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
BMS Researchers:,"At some point, the results of additional research may be published, but you will not be identified by name in any of these publications.",,,yes,yes,"At some point, the results of additional research may be published, but you will not be identified by name in any of these publications.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
External Researchers:,"BMS researchers will transfer the samples and information only to external researchers who have agreed to store, secure and use the samples and information and protect your privacy at least to the same standards as BMS researchers will do as described in this consent form.",,,yes,yes,"BMS researchers will transfer the samples and information only to external researchers who have agreed to store, secure and use the samples and information and protect your privacy at least to the same standards as BMS researchers will do as described in this consent form.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Other important information:,"BMS researchers and external researchers may transfer the samples, information and results to persons or companies located outside of the country or region where you live.",,,yes,yes,"BMS researchers and external researchers may transfer the samples, information and results to persons or companies located outside of the country or region where you live.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Other important information:,It is possible that members of regulatory authorities such as the United States Food and Drug Administration or the European Medicines Agency and other persons required by law may have access to the samples and information that you provide or the results of additional research.,,,yes,yes,"It is possible that members of regulatory authorities such as the United States Food and Drug Administration or the European Medicines Agency and other persons required by law may have access to the samples and information that you provide or the results of additional research.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Are there any costs to me?,No. There are no costs to you or your health insurance.,,,yes,yes,"No. There are no costs to you or your health insurance.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Will I receive any benefits or payments for providing samples and information for additional research?,"You will not be paid, nor should you expect any direct benefit for providing samples and information for additional research, but additional research may add to the knowledge and understanding of medical conditions and how different people respond to drugs, or help in the development of new methods to diagnose and treat diseases.",,,yes,yes,"You will not be paid, nor should you expect any direct benefit for providing samples and information for additional research, but additional research may add to the knowledge and understanding of medical conditions and how different people respond to drugs, or help in the development of new methods to diagnose and treat diseases.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Will I receive any benefits or payments for providing samples and information for additional research?,"The samples you provide will not be sold, and the BMS researchers and external researchers will not grow any cells from the samples that you provide.",,,yes,yes,"The samples you provide will not be sold, and the BMS researchers and external researchers will not grow any cells from the samples that you provide.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Will I receive any benefits or payments for providing samples and information for additional research?,"You should know that research, including additional research, can result in discoveries that may one day have commercial value. For example, discoveries could eventually lead to new tests, drugs, or other products. If this happened, you will not share in any of the profits from the sale of any tests, drugs or other products. Development of new products relies on the study of samples and information from hundreds or thousands of people, not on any one person.",,,yes,yes,"You should know that research, including additional research, can result in discoveries that may one day have commercial value. For example, discoveries could eventually lead to new tests, drugs, or other products. If this happened, you will not share in any of the profits from the sale of any tests, drugs or other products. Development of new products relies on the study of samples and information from hundreds or thousands of people, not on any one person.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Will I find out the results of additional research?,No. You will not receive individual results from additional research done with the samples or information that you provide. The results of additional research are experimental; they will not be given to your doctor and will not be put in your medical record. They will only be individually disclosed if required by law.,,,yes,yes,"No. You will not receive individual results from additional research done with the samples or information that you provide. The results of additional research are experimental; they will not be given to your doctor and will not be put in your medical record. They will only be individually disclosed if required by law.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Will I find out the results of additional research?,"You may withdraw this consent at any time and your samples and information will no longer be used for research. The address for sending a letter to withdraw is provided on the Additional Research Sample Withdrawal form. You can request that BMS destroy any remaining samples and information by working with your study doctor who will complete the withdrawal form for destruction of your samples. However, the research information derived from your samples and information will not be destroyed.",,,yes,yes,"You may withdraw this consent at any time and your samples and information will no longer be used for research. The address for sending a letter to withdraw is provided on the Additional Research Sample Withdrawal form. You can request that BMS destroy any remaining samples and information by working with your study doctor who will complete the withdrawal form for destruction of your samples. However, the research information derived from your samples and information will not be destroyed.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Will I find out the results of additional research?,BMS researchers may not be able to destroy samples or information collected from you:,,,yes,yes,"BMS researchers may not be able to destroy samples or information collected from you:
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Will I find out the results of additional research?,Bullet- when the BMS researchers have already given the samples and information to,,,yes,yes,"Bullet- when the BMS researchers have already given the samples and information to
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Will I find out the results of additional research?,external researchers for use in additional research; or,,,yes,yes,"external researchers for use in additional research; or
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Will I find out the results of additional research?,Bullet- when the study doctor no longer has the master list,,,yes,yes,"Bullet- when the study doctor no longer has the master list
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Will I find out the results of additional research?,"Also, any knowledge that was already learned from using the samples and information in additional research before receiving notice of your decision to withdraw will not be destroyed by the BMS researchers or external researchers.",,,yes,yes,"Also, any knowledge that was already learned from using the samples and information in additional research before receiving notice of your decision to withdraw will not be destroyed by the BMS researchers or external researchers.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Will I find out the results of additional research?,"If you decide not to participate in the main clinical study, your samples may still be used for additional research unless you specifically revoke that authorization by working with your study doctor as described above.",,,yes,yes,"If you decide not to participate in the main clinical study, your samples may still be used for additional research unless you specifically revoke that authorization by working with your study doctor as described above.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
"If I choose not to sign this consent form, can I still volunteer to donate samples and information?",No.,,,yes,yes,"No.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What if I have questions?,"You should feel free to ask any questions. Your questions should be answered clearly and to your satisfaction. For questions about your rights as a research volunteer, contact the individual named below. We will give you a signed copy of this consent form to keep.",,,yes,yes,"You should feel free to ask any questions. Your questions should be answered clearly and to your satisfaction. For questions about your rights as a research volunteer, contact the individual named below. We will give you a signed copy of this consent form to keep.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Statement of Consent,"Ã¢ÂÂ¡ Yes, I agree to have my samples and my information be retained, stored and used for 
additional research, as described in this consent",Yes,,yes,yes,"Ã¢ÂÂ¡ Yes, I agree to have my samples and my information be retained, stored and used for 
additional research, as described in this consent
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
Statement of Consent,"Subject Name (Please Print) or	Signature of Subject or legally",,Nafisa Ali,yes,yes,"Subject Name (Please Print) or	Signature of Subject or legally
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Nafisa Ali
Statement of Consent,Date (to be entered by Study participant),,2/5/2023,yes,yes,"Date (to be entered by Study participant)
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",2/5/2023
Statement of Consent,"Ã¢ÂÂ¡ No, I do not agree to have my samples and my information be retained, stored and used for additional research, as described in this consent.",No,,yes,no,"Ã¢ÂÂ¡ No, I do not agree to have my samples and my information be retained, stored and used for additional research, as described in this consent.
I do not agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",No
Statement of Consent,"Subject Name (Please Print) or	Signature of Subject or legally",,,yes,yes,"Subject Name (Please Print) or	Signature of Subject or legally
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Statement of Consent,Date (to be entered by Study participant),,,yes,yes,"Date (to be entered by Study participant)
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
ADDITIONAL RESEARCH SAMPLE WITHDRAWAL,EMAIL TRANSMITTAL SHEET,,,yes,yes,"EMAIL TRANSMITTAL SHEET
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
EMAIL THIS COMPLETED PAGE TO:,BMS Biorepository Manager Email:,,,yes,yes,"BMS Biorepository Manager Email:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
WITHDRAWAL OF PERMISSION FOR USE OF SPECIMENS IN ADDITIONAL RESEARCH,This section is to be completed by either the investigator or the coordinator at the institution.,,,yes,yes,"This section is to be completed by either the investigator or the coordinator at the institution.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
WITHDRAWAL OF PERMISSION FOR USE OF SPECIMENS IN ADDITIONAL RESEARCH,"The study participant indicated below (only identify the study participant using the study participant number; DO NOT provide any other identifying information such as the study participantÃ¢ÂÂs name or social security number) initially provided informed consent for his/her samples to be used for additional research by BMS, itÃ¢ÂÂs current or future affiliates, and those working on their behalf. After discussion with a study staff member at our institution, he/she has now indicated that he/she wants to withdraw consent for additional research by BMS researchers and have his/her sample(s) destroyed and contact information (if provided) removed from any BMS database.",,,yes,yes,"The study participant indicated below (only identify the study participant using the study participant number; DO NOT provide any other identifying information such as the study participantÃ¢ÂÂs name or social security number) initially provided informed consent for his/her samples to be used for additional research by BMS, itÃ¢ÂÂs current or future affiliates, and those working on their behalf. After discussion with a study staff member at our institution, he/she has now indicated that he/she wants to withdraw consent for additional research by BMS researchers and have his/her sample(s) destroyed and contact information (if provided) removed from any BMS database.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
"PROTOCOL NUMBER	SITE NUMBER 		 STUDY PARTICIPANT NUMBER:  	 INVESTIGATOR NAME: 			 INVESTIGATORÃ¢ÂÂS FAX: 				 INVESTIGATOR SIGNATURE:",This section is to be completed by the BMS Biorepository and faxed back to the investigator,,,yes,yes,"This section is to be completed by the BMS Biorepository and faxed back to the investigator
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
CONFIRMATION OF SAMPLE DESTRUCTION,"The sample(s) and related material derived from the sample(s), as well as any contact information obtained from the study participant indicated above, has been destroyed. Please notify the study participant that this has occurred.",,,yes,yes,"The sample(s) and related material derived from the sample(s), as well as any contact information obtained from the study participant indicated above, has been destroyed. Please notify the study participant that this has occurred.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
CONFIRMATION OF SAMPLE DESTRUCTION,"VERIFIED BY:	DATE:	 PRINT NAME:",,,yes,yes,"VERIFIED BY:	DATE:	 PRINT NAME:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Acknowledgment and Signatures,"This document tells you what will happen during the study if you choose to take part. Your signature and date indicates that you have read and understood this consent form, this study has been explained to you, you have been given the chance to ask any questions and that all your questions have been answered to your satisfaction, and that you understand the risks and that there are no guarantees that you will receive any benefits from taking part in this study, and that you agree to take part in the study.  You are not giving up any legal rights to which you are entitled by signing this informed consent document though you are providing your",,,yes,yes,"This document tells you what will happen during the study if you choose to take part. Your signature and date indicates that you have read and understood this consent form, this study has been explained to you, you have been given the chance to ask any questions and that all your questions have been answered to your satisfaction, and that you understand the risks and that there are no guarantees that you will receive any benefits from taking part in this study, and that you agree to take part in the study.  You are not giving up any legal rights to which you are entitled by signing this informed consent document though you are providing your
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Acknowledgment and Signatures,authorization as outlined in this informed consent document. You will be given a copy of this consent form to keep for your records.,,,yes,yes,"authorization as outlined in this informed consent document. You will be given a copy of this consent form to keep for your records.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Acknowledgment and Signatures,"Subject Name (Please Print)	Signature of Subject	Date Signed",,Nafisa Ali,yes,yes,"Subject Name (Please Print)	Signature of Subject	Date Signed
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Acknowledgment and Signatures,"Printed Name of Legally	Signature of Legally	Date Signed",,Nafisa Ali,yes,yes,"Printed Name of Legally	Signature of Legally	Date Signed
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Acknowledgment and Signatures,"Authorized Representative (if applicable)	Authorized Representative",,Natasha Ali,yes,yes,"Authorized Representative (if applicable)	Authorized Representative
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Acknowledgment and Signatures,Authority of Legally Authorized Representative to act on behalf of Subject,,Sister,yes,yes,"Authority of Legally Authorized Representative to act on behalf of Subject
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Acknowledgment and Signatures,"*Authority to act on behalf of another includes, but is not limited to parent, guardian, or durable power of attorney for health care.",,,yes,yes,"*Authority to act on behalf of another includes, but is not limited to parent, guardian, or durable power of attorney for health care.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Acknowledgment and Signatures,"Printed Name of Person Explaining Consent Form	Signature of Person Explaining	Date Signed",,Natasha Ali,yes,yes,"Printed Name of Person Explaining Consent Form	Signature of Person Explaining	Date Signed
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Acknowledgment and Signatures,Consent Form (if other than the Investigator),,,yes,yes,"Consent Form (if other than the Investigator)
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Acknowledgment and Signatures,"Printed Name of Investigator	Signature of Investigator	Date Signed",,Kamini U,yes,yes,"Printed Name of Investigator	Signature of Investigator	Date Signed
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
"*If the participant cannot read, hear, or see the signature of an impartial witness is required. Please have impartial witness sign Ã¢ÂÂImpartial Witness for Informed Consent ProcessÃ¢ÂÂ page in the appendix.",,,,yes,yes,"
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
"24 hour phone number for subjects to call for questions:	502-562-4370",,,,yes,yes,"
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
"Sponsor assigned number:	CA209-9DW",,,,yes,yes,"
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
"Industry Contracts/Grant number:	183918","Clinicaltrials.gov identifier:		NCT04039607 Sponsor(s) name & address:	Bristol-Myers Squibb Research and Development",,,yes,yes,"Clinicaltrials.gov identifier:		NCT04039607 Sponsor(s) name & address:	Bristol-Myers Squibb Research and Development
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
3401 Princeton Pike,"Lawrenceville, NJ 08648 Investigator name & address:	Vivek Sharma, M.D.",,,yes,yes,"Lawrenceville, NJ 08648 Investigator name & address:	Vivek Sharma, M.D.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Medical Oncology Department 529 S. Jackson St.,"Louisville, KY 40202",,,yes,yes,"Louisville, KY 40202
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
(502)562-4370,"Site(s) where study is to be conducted: University of Louisville, James Graham Brown",,,yes,yes,"Site(s) where study is to be conducted: University of Louisville, James Graham Brown
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Cancer Center and University of Louisville Hospital 529-530 S. Jackson St.,"Louisville, KY 40202",,,yes,yes,"Louisville, KY 40202
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
