Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
What other options are available if I do not take part in this study?,Bullet- Getting treatment or care for your cancer without being in a study,,,yes,yes,"Bullet- Getting treatment or care for your cancer without being in a study
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What other options are available if I do not take part in this study?,Bullet- Taking part in another study of an investigational drug. This might have different risks and benefit depending on the other study.,,,yes,yes,"Bullet- Taking part in another study of an investigational drug. This might have different risks and benefit depending on the other study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Who is paying for this study?,This study is being funded by BMS. The study doctor will be paid for his/her work in this study.,,,yes,yes,"This study is being funded by BMS. The study doctor will be paid for his/her work in this study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the costs?,You will not be charged for the study medication or for any of the procedures connected with your part in the study.,,,yes,yes,"You will not be charged for the study medication or for any of the procedures connected with your part in the study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Will I be paid for being in the study?,You will not be paid for participating in this study.,,,yes,yes,"You will not be paid for participating in this study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What if I get sick or hurt?,"If you are injured during your participation in this study, you should contact the study doctor as soon as possible in person or at the telephone number listed on page one of this consent form.",,,yes,yes,"If you are injured during your participation in this study, you should contact the study doctor as soon as possible in person or at the telephone number listed on page one of this consent form.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What if I get sick or hurt?,Medical care may be obtained in the same way you would ordinarily obtain other medical treatment.,,,yes,yes,"Medical care may be obtained in the same way you would ordinarily obtain other medical treatment.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What if I get sick or hurt?,"If you suffer a study-related injury, the reasonable and customary costs of necessary medical treatment of the injury will be reimbursed to the extent these costs are not covered by your private insurance or other third party coverage. Please contact the study doctor regarding reimbursement for a study-related injury.",,,yes,yes,"If you suffer a study-related injury, the reasonable and customary costs of necessary medical treatment of the injury will be reimbursed to the extent these costs are not covered by your private insurance or other third party coverage. Please contact the study doctor regarding reimbursement for a study-related injury.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What if I get sick or hurt?,A study-related injury is a physical injury that is directly caused by the study drug administered as described in the study protocol.,,,yes,yes,"A study-related injury is a physical injury that is directly caused by the study drug administered as described in the study protocol.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What if I get sick or hurt?,A Study-related injury does not include injuries directly caused by any of the following:,,,yes,yes,"A Study-related injury does not include injuries directly caused by any of the following:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What if I get sick or hurt?,Bullet- The natural course of your underlying disease or medical condition,,,yes,yes,"Bullet- The natural course of your underlying disease or medical condition
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What if I get sick or hurt?,Bullet- Not following the instructions provided in this consent form or by study staff,,,yes,yes,"Bullet- Not following the instructions provided in this consent form or by study staff
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What if I get sick or hurt?,"There are no plans to provide any other payments or other forms of compensation for a study- related injury (for example, for lost wages or discomfort). You do not give up any legal rights by signing this consent form.",,,yes,yes,"There are no plans to provide any other payments or other forms of compensation for a study- related injury (for example, for lost wages or discomfort). You do not give up any legal rights by signing this consent form.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
"Medicare, Medicaid and TRICARE Beneficiaries","If you are a Medicare, Medicaid or TRICARE beneficiary, the costs of necessary medical treatment of the study-related injuries described above may not be billed to Medicare, Medicaid and TRICARE. These medical bills should be submitted first to study doctor for review and payment. Contact your study doctor if you have any questions about this restriction.",,,yes,yes,"If you are a Medicare, Medicaid or TRICARE beneficiary, the costs of necessary medical treatment of the study-related injuries described above may not be billed to Medicare, Medicaid and TRICARE. These medical bills should be submitted first to study doctor for review and payment. Contact your study doctor if you have any questions about this restriction.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Can I leave the study after it has begun?,"Yes. Taking part in this study is voluntary, and you can leave the study at any time for any reason. There will also not be any penalty or loss of benefits to which you are entitled at this site if you decide not to take part or if you decide to leave the study.",,,yes,yes,"Yes. Taking part in this study is voluntary, and you can leave the study at any time for any reason. There will also not be any penalty or loss of benefits to which you are entitled at this site if you decide not to take part or if you decide to leave the study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Can I leave the study after it has begun?,"If you decide to leave the study, you should contact the study doctor who will explain the safest way to end participation, which may involve the completion of some final tests and examinations. You should also contact your primary doctor so he or she can provide you with the best course of continuing care.",,,yes,yes,"If you decide to leave the study, you should contact the study doctor who will explain the safest way to end participation, which may involve the completion of some final tests and examinations. You should also contact your primary doctor so he or she can provide you with the best course of continuing care.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Can I leave the study after it has begun?,"The study doctor or the Sponsor of this research can remove you from the study, without your permission, for any reason. Possible reasons for doing so include the following:",,,yes,yes,"The study doctor or the Sponsor of this research can remove you from the study, without your permission, for any reason. Possible reasons for doing so include the following:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Can I leave the study after it has begun?,"Bullet- any change in your medical condition that might make continuation in the study harmful to you, such as disease progression or unacceptable side effects",,,yes,yes,"Bullet- any change in your medical condition that might make continuation in the study harmful to you, such as disease progression or unacceptable side effects
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Can I leave the study after it has begun?,Bullet- your failure to follow the study doctorÃ¢ÂÂs instructions,,,yes,yes,"Bullet- your failure to follow the study doctorÃ¢ÂÂs instructions
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Can I leave the study after it has begun?,Bullet- discovery that you do not meet the study requirements,,,yes,yes,"Bullet- discovery that you do not meet the study requirements
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Can I leave the study after it has begun?,Bullet- cancellation of the study,,,yes,yes,"Bullet- cancellation of the study
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Can I leave the study after it has begun?,Bullet- loss of ability to freely provide consent,,,yes,yes,"Bullet- loss of ability to freely provide consent
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Can I leave the study after it has begun?,Bullet- administrative purposes,,,yes,yes,"Bullet- administrative purposes
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Can I leave the study after it has begun?,Please note that any information collected before you withdraw will be kept and used to complete the research.,,,yes,yes,"Please note that any information collected before you withdraw will be kept and used to complete the research.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What will happen to the samples that I provide? Will my records be kept private?,"Collection of Study DataYour study doctor and study staff will collect information about you which is relevant to this study; specifically, information about your year of birth, age, race and ethnic origin. This collected information about you is called Ã¢ÂÂdataÃ¢ÂÂ or Ã¢ÂÂstudy dataÃ¢ÂÂ in this document.",,,yes,yes,"Collection of Study DataYour study doctor and study staff will collect information about you which is relevant to this study; specifically, information about your year of birth, age, race and ethnic origin. This collected information about you is called Ã¢ÂÂdataÃ¢ÂÂ or Ã¢ÂÂstudy dataÃ¢ÂÂ in this document.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality of Study Data and Key-coded Data,"For the purposes of your participation in this study and the protection of your identity, your study doctor will assign you a unique code, such as a series of numbers and/or letters. The study doctor will record the study data collected from you in a report form that uses your assigned code, not your name. This is to protect your data by making it anonymous for most study purposes.",,,yes,yes,"For the purposes of your participation in this study and the protection of your identity, your study doctor will assign you a unique code, such as a series of numbers and/or letters. The study doctor will record the study data collected from you in a report form that uses your assigned code, not your name. This is to protect your data by making it anonymous for most study purposes.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality of Study Data and Key-coded Data,The data that is recorded with your assigned code rather than your name is called Ã¢ÂÂkey-coded dataÃ¢ÂÂ. The key-coded data will be entered into the studyÃ¢ÂÂs computer database. Your study doctor will keep a confidential list linking your name to your code and only authorized persons will,,,yes,yes,"The data that is recorded with your assigned code rather than your name is called Ã¢ÂÂkey-coded dataÃ¢ÂÂ. The key-coded data will be entered into the studyÃ¢ÂÂs computer database. Your study doctor will keep a confidential list linking your name to your code and only authorized persons will
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality of Study Data and Key-coded Data,have access to this list. The ways in which key-coded data may be used and shared is described below in Ã¢ÂÂUse and Sharing of Key-Coded Data.Ã¢ÂÂ,,,yes,yes,"have access to this list. The ways in which key-coded data may be used and shared is described below in Ã¢ÂÂUse and Sharing of Key-Coded Data.Ã¢ÂÂ
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality of Study Data and Key-coded Data,"Some study data will identify you (such as medical records), and the ways in which this data may be used and shared is described below in Ã¢ÂÂUse and Sharing of Study Data that Identifies.Ã¢ÂÂ",,,yes,yes,"Some study data will identify you (such as medical records), and the ways in which this data may be used and shared is described below in Ã¢ÂÂUse and Sharing of Study Data that Identifies.Ã¢ÂÂ
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Use and Sharing of Key-Coded Data,Your key-coded data may be shared with and used by the following:,,,yes,yes,"Your key-coded data may be shared with and used by the following:
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Use and Sharing of Key-Coded Data,"Bullet- Local physicians and research staff who are members of the research base overseeing this study, which include Toledo Clinic Cancer Center",,,yes,yes,"Bullet- Local physicians and research staff who are members of the research base overseeing this study, which include Toledo Clinic Cancer Center
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Use and Sharing of Key-Coded Data,"Bullet- The study sponsor, its current or future research partners, collaborators, assignees, licensees or designees (including Syneos Health) and their affiliates, agents, and employees,",,,yes,yes,"Bullet- The study sponsor, its current or future research partners, collaborators, assignees, licensees or designees (including Syneos Health) and their affiliates, agents, and employees,
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Use and Sharing of Key-Coded Data,"Bullet- Other individuals and organizations that analyze or use your information in connection with these research activities, including laboratories and study sites (in the event you transfer to another study site);",,,yes,yes,"Bullet- Other individuals and organizations that analyze or use your information in connection with these research activities, including laboratories and study sites (in the event you transfer to another study site);
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Use and Sharing of Key-Coded Data,"Bullet- Domestic or foreign health authorities e.g., the Food and Drug Administration (FDA), and the Toledo Clinic, Inc. Institutional Review Board (IRB)",,,yes,yes,"Bullet- Domestic or foreign health authorities e.g., the Food and Drug Administration (FDA), and the Toledo Clinic, Inc. Institutional Review Board (IRB)
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Use and Sharing of Key-Coded Data,Bullet- Other persons required by law,,,yes,yes,"Bullet- Other persons required by law
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Use and Sharing of Key-Coded Data,Your key-coded data will be used in connection with this study and may also be used by the parties listed above:,,,yes,yes,"Your key-coded data will be used in connection with this study and may also be used by the parties listed above:
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Use and Sharing of Key-Coded Data,"Bullet- For other current or future research involving the same drug(s), the same or related health conditions, or for other relevant health research;",,,yes,yes,"Bullet- For other current or future research involving the same drug(s), the same or related health conditions, or for other relevant health research;
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Use and Sharing of Key-Coded Data,"Bullet- In support of domestic or foreign regulatory filings, for example, as part of any marketing authorization application or supplement;",,,yes,yes,"Bullet- In support of domestic or foreign regulatory filings, for example, as part of any marketing authorization application or supplement;
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Use and Sharing of Key-Coded Data,"Bullet- Transferred to individuals or companies located outside of the country or region in which you reside. However, all access to the key coded data will be controlled in accordance with applicable laws and regulations. This may include written agreements that require that the data be kept confidential and secure and be used only for the purposes permitted by this consent form or applicable laws and regulations;",,,yes,yes,"Bullet- Transferred to individuals or companies located outside of the country or region in which you reside. However, all access to the key coded data will be controlled in accordance with applicable laws and regulations. This may include written agreements that require that the data be kept confidential and secure and be used only for the purposes permitted by this consent form or applicable laws and regulations;
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Use and Sharing of Key-Coded Data,"Bullet- In publications about this study but it will remain coded. Your identity will not be revealed in any compilation, study report or publication at any time.",,,yes,yes,"Bullet- In publications about this study but it will remain coded. Your identity will not be revealed in any compilation, study report or publication at any time.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Use and Sharing of Study Data that Identifies You,"The use and sharing by your study doctor of study data that identify you such as your original medical records, are explained in a separate HIPAA Authorization. By signing that form, you show that you give permission for the uses and sharing of this data as described in that document. You do not have to sign that form, but if you do not, you will not be allowed to participate in this study. To withdraw your HIPAA Authorization you will need to do so in writing as described in that document.",,,yes,yes,"The use and sharing by your study doctor of study data that identify you such as your original medical records, are explained in a separate HIPAA Authorization. By signing that form, you show that you give permission for the uses and sharing of this data as described in that document. You do not have to sign that form, but if you do not, you will not be allowed to participate in this study. To withdraw your HIPAA Authorization you will need to do so in writing as described in that document.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Your Access to and Correction of Study Data that Identifies You,"You have the right to obtain any initial and updated information about the study data that identifies you, as well as the right according to local law and procedures to require the correction of any errors.",,,yes,yes,"You have the right to obtain any initial and updated information about the study data that identifies you, as well as the right according to local law and procedures to require the correction of any errors.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Your Access to and Correction of Study Data that Identifies You,"This information, as well as the fact of your participation in this study, can also be provided or made known to your primary physician if you wish.",,,yes,yes,"This information, as well as the fact of your participation in this study, can also be provided or made known to your primary physician if you wish.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Your Access to and Correction of Study Data that Identifies You,"You can discuss this further with your study doctor, who will be your primary contact person for your access rights.",,,yes,yes,"You can discuss this further with your study doctor, who will be your primary contact person for your access rights.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Storage of Your Personal Data,"According to legal requirements, your personal data will be stored in the study databases and/or paper files for whichever time period is longer, as required by applicable laws:",,,yes,yes,"According to legal requirements, your personal data will be stored in the study databases and/or paper files for whichever time period is longer, as required by applicable laws:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Storage of Your Personal Data,"Bullet- at least 15 years after the study ends, OR",,,yes,yes,"Bullet- at least 15 years after the study ends, OR
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Storage of Your Personal Data,"Bullet- at least 2 years after the drug being studied has received its last approval for sale, OR",,,yes,yes,"Bullet- at least 2 years after the drug being studied has received its last approval for sale, OR
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Storage of Your Personal Data,Bullet- at least 2 years after the drugÃ¢ÂÂs development has stopped.,,,yes,yes,"Bullet- at least 2 years after the drugÃ¢ÂÂs development has stopped.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Regarding Your Samples collected during the study,"Bullet- The sample encoding procedure is the same as that used for your medical data, and is described in more detail in section Ã¢ÂÂConfidentiality of Study Data and Key-coded DataÃ¢ÂÂ of this form. Samples sent to the sponsor will, therefore, only include your study ID code. Your name and identifying information will remain confidential at all times and will not be revealed in any compilation, study report or publication.",,,yes,yes,"Bullet- The sample encoding procedure is the same as that used for your medical data, and is described in more detail in section Ã¢ÂÂConfidentiality of Study Data and Key-coded DataÃ¢ÂÂ of this form. Samples sent to the sponsor will, therefore, only include your study ID code. Your name and identifying information will remain confidential at all times and will not be revealed in any compilation, study report or publication.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Regarding Your Samples collected during the study,"Bullet- These samples will be used for the scientific evaluation of this study. Any remaining samples that are available after the study-specific analyses are completed will be known as leftover samples. Any samples that are taken from you for use outside of the study- specific analyses will be known as new samples. Leftover and new samples may be used for other current or future research involving the same drug(s), the same or related",,,yes,yes,"Bullet- These samples will be used for the scientific evaluation of this study. Any remaining samples that are available after the study-specific analyses are completed will be known as leftover samples. Any samples that are taken from you for use outside of the study- specific analyses will be known as new samples. Leftover and new samples may be used for other current or future research involving the same drug(s), the same or related
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Regarding Your Samples collected during the study,"therapeutic area, or for other relevant health research, except where prohibited by local laws or regulations. This research may involve analyses that reveal genetic information.",,,yes,yes,"therapeutic area, or for other relevant health research, except where prohibited by local laws or regulations. This research may involve analyses that reveal genetic information.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Regarding Your Samples collected during the study,Bullet- All requests for permitted research on leftover and/or new samples that are volunteered under this consent will be reviewed by a diverse committee of senior leaders in Research and Development at BMS or a collaborator to ensure the research supports appropriate and well-defined needs of our scientific research activities and efforts to develop new therapies.,,,yes,yes,"Bullet- All requests for permitted research on leftover and/or new samples that are volunteered under this consent will be reviewed by a diverse committee of senior leaders in Research and Development at BMS or a collaborator to ensure the research supports appropriate and well-defined needs of our scientific research activities and efforts to develop new therapies.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Regarding Your Samples collected during the study,"Bullet- Samples may be transferred to the research sponsor, its collaborators, research partners, designees, or other relevant third parties who may analyze the samples in connection with this study or other current or future research involving the same drug(s), the same or related therapeutic area, or other relevant health research. These samples may be transferred to individuals or companies located outside of the country/region in which they were taken, when determined by BMS to be important for scientific research and development of therapies. However, the samples and derived data will be kept confidential and secure in accordance with applicable laws regarding Privacy and security. Your samples will not be sold to any other people or companies. You will not be contacted after this study to provide new samples.",,,yes,yes,"Bullet- Samples may be transferred to the research sponsor, its collaborators, research partners, designees, or other relevant third parties who may analyze the samples in connection with this study or other current or future research involving the same drug(s), the same or related therapeutic area, or other relevant health research. These samples may be transferred to individuals or companies located outside of the country/region in which they were taken, when determined by BMS to be important for scientific research and development of therapies. However, the samples and derived data will be kept confidential and secure in accordance with applicable laws regarding Privacy and security. Your samples will not be sold to any other people or companies. You will not be contacted after this study to provide new samples.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Regarding Your Samples collected during the study,"Bullet- Samples kept for future research by the study sponsor will be stored at the BMS Biorepository in NJ, USA or an independent, BMS-approved storage vendor. The manager of these samples will ensure they are properly used throughout their usable life and will destroy the samples at the end of the scheduled storage period, no longer than fifteen (15) years after the end of the study. Transfers of samples by the study sponsor to third parties will be subject to the third partyÃ¢ÂÂs agreement to establish similar procedures.",,,yes,yes,"Bullet- Samples kept for future research by the study sponsor will be stored at the BMS Biorepository in NJ, USA or an independent, BMS-approved storage vendor. The manager of these samples will ensure they are properly used throughout their usable life and will destroy the samples at the end of the scheduled storage period, no longer than fifteen (15) years after the end of the study. Transfers of samples by the study sponsor to third parties will be subject to the third partyÃ¢ÂÂs agreement to establish similar procedures.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Regarding Your Samples collected during the study,"Bullet- You will not receive any financial or in kind benefit associated with the development of any new therapies derived from the use of your samples, which may be of commercial value.",,,yes,yes,"Bullet- You will not receive any financial or in kind benefit associated with the development of any new therapies derived from the use of your samples, which may be of commercial value.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Regarding Your Samples collected during the study,"Bullet- If you withdraw your consent to take part in the study, your samples may still be used for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research. If you do not want your samples used for other current or future research, you may contact the study doctor and have your samples destroyed if they have not yet been used. Any use of your samples, including any information processed from your samples, that occurs before you withdraw your consent will be used by the study sponsor to maintain the integrity of the research.",,,yes,yes,"Bullet- If you withdraw your consent to take part in the study, your samples may still be used for other current or future research involving the same drug(s), the same or related therapeutic area, or for other relevant health research. If you do not want your samples used for other current or future research, you may contact the study doctor and have your samples destroyed if they have not yet been used. Any use of your samples, including any information processed from your samples, that occurs before you withdraw your consent will be used by the study sponsor to maintain the integrity of the research.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Regarding Your Samples collected during the study,"A description of this clinical study will be available on as required by U.S. Law. This Web site will not include information that can identify you. At most, the Web site will include a summary of the results. You can search this Web site at any time.",,,yes,yes,"A description of this clinical study will be available on as required by U.S. Law. This Web site will not include information that can identify you. At most, the Web site will include a summary of the results. You can search this Web site at any time.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What happens when this study stops?,"When the study therapy stops, you will be under the care of your primary doctor who will ensure you receive the appropriate standard of care. The study drug will no longer be available to you.",,,yes,yes,"When the study therapy stops, you will be under the care of your primary doctor who will ensure you receive the appropriate standard of care. The study drug will no longer be available to you.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What happens when this study stops?,You have the right to be informed of the overall results of the study.,,,yes,yes,"You have the right to be informed of the overall results of the study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What if I have a question or concern?,"You should feel free to ask questions about the study and your rights as a participant before, during, and after the study.",,,yes,yes,"You should feel free to ask questions about the study and your rights as a participant before, during, and after the study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Consent to Participate,"By signing this informed consent form, I agree to the following:",,,yes,yes,"By signing this informed consent form, I agree to the following:
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
Consent to Participate,"Bullet- I have read, and I understand, this informed consent form.",,,yes,yes,"Bullet- I have read, and I understand, this informed consent form.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
Consent to Participate,"Bullet- I have been given the chance to ask any questions that I had about the study, and all questions that I asked were answered to my satisfaction.",,,yes,yes,"Bullet- I have been given the chance to ask any questions that I had about the study, and all questions that I asked were answered to my satisfaction.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
Consent to Participate,Bullet- I understand the risks of taking part in this study as described in this informed consent form.,,,yes,yes,"Bullet- I understand the risks of taking part in this study as described in this informed consent form.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
Consent to Participate,Bullet- I understand that there is no guarantee that I will receive any benefits from taking part in this study.,,,yes,yes,"Bullet- I understand that there is no guarantee that I will receive any benefits from taking part in this study.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
Consent to Participate,Bullet- I freely consent to be treated with study drug under the study doctorÃ¢ÂÂs care.,,,yes,yes,"Bullet- I freely consent to be treated with study drug under the study doctorÃ¢ÂÂs care.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
Consent to Participate,Bullet- I confirm that all information that I have given about my medical history is correct to the best of my knowledge.,,,yes,yes,"Bullet- I confirm that all information that I have given about my medical history is correct to the best of my knowledge.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
Consent to Participate,"Bullet- I understand that I am free to withdraw from the study at any time for any reason. I will tell the study doctor if I decide to withdraw so that my participation may end in an orderly manner, and my future care can be discussed.",,,yes,yes,"Bullet- I understand that I am free to withdraw from the study at any time for any reason. I will tell the study doctor if I decide to withdraw so that my participation may end in an orderly manner, and my future care can be discussed.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
Consent to Participate,Bullet- I understand that I will be told of any new information that might relate to my willingness to continue in the study.,,,yes,yes,"Bullet- I understand that I will be told of any new information that might relate to my willingness to continue in the study.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
Consent to Participate,Bullet- I will tell the study doctor if I have any physical or psychiatric (Ã¢ÂÂmental healthÃ¢ÂÂ) symptoms or problems.,,,yes,yes,"Bullet- I will tell the study doctor if I have any physical or psychiatric (Ã¢ÂÂmental healthÃ¢ÂÂ) symptoms or problems.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
